subject	subject_value	predicate	object	object_value
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C02.2>	Malignant neoplasm of ventral surface of tongue
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C02.1>	Malignant neoplasm of border of tongue
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C02.0>	Malignant neoplasm of dorsal surface of tongue
MONDO:0018712	composite hemangioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>	
MONDO:0018713	retiform hemangioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>	
MONDO:0018714	primary intralymphatic angioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>	
MONDO:0018716	partially involuting congenital hemangioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>	
MONDO:0018717	mixed cystic lymphatic malformation	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>	
MONDO:0018725	corpus callosum agenesis-macrocephaly-hypertelorism syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.0>	
MONDO:0018734	verrucous hemangioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>	
MONDO:0018735	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>	
MONDO:0018736	kaposiform lymphangiomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>	
MONDO:0018737	catastrophic antiphospholipid syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D68.6>	
MONDO:0018738	benign metanephric tumour	skos:narrowMatch	<https://icd.codes/icd10cm/D30.0>	
MONDO:0018740	drug-induced methemoglobinemia	skos:narrowMatch	<https://icd.codes/icd10cm/D74.8>	
MONDO:0018745	superficial pemphigus	skos:broadMatch	<https://icd.codes/icd10cm/L10.3>	
MONDO:0018745	superficial pemphigus	skos:broadMatch	<https://icd.codes/icd10cm/L10.2>	
MONDO:0018745	superficial pemphigus	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/L10.3>	Brazilian pemphigus [fogo selvagem]
MONDO:0018745	superficial pemphigus	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/L10.2>	Pemphigus foliaceous
MONDO:0018746	mucous membrane pemphigoid	skos:narrowMatch	<https://icd.codes/icd10cm/L12.1>	
MONDO:0018747	acquired epidermolysis bullosa	skos:exactMatch	<https://icd.codes/icd10cm/L12.3>	
MONDO:0018747	acquired epidermolysis bullosa	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/L12.3>	Acquired epidermolysis bullosa
MONDO:0018748	linear IgA Dermatosis	skos:narrowMatch	<https://icd.codes/icd10cm/L10.8>	
MONDO:0018752	exercise-induced malignant hyperthermia	skos:narrowMatch	<https://icd.codes/icd10cm/T88.3>	
MONDO:0018756	euthyroid Graves orbitopathy	skos:narrowMatch	<https://icd.codes/icd10cm/H05.2>	
MONDO:0018757	supratip dysplasia	skos:narrowMatch	<https://icd.codes/icd10cm/J34.8>	
MONDO:0018767	severe primary trimethylaminuria	skos:narrowMatch	<https://icd.codes/icd10cm/E88.8>	
MONDO:0018768	familial cold autoinflammatory syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/L50.2>	
MONDO:0018769	isosporiasis	skos:exactMatch	<https://icd.codes/icd10cm/A07.3>	
MONDO:0018769	isosporiasis	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/A07.3>	Isosporiasis
MONDO:0018770	Jeune syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q77.2>	
MONDO:0018772	Joubert syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018781	KID syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q80.8>	
MONDO:0018801	congenital bilateral absence of vas deferens	skos:narrowMatch	<https://icd.codes/icd10cm/Q55.4>	
MONDO:0018805	bile duct cyst	skos:exactMatch	<https://icd.codes/icd10cm/Q44.4>	
MONDO:0018805	bile duct cyst	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/Q44.4>	Choledochal cyst
MONDO:0018824	pyoderma gangrenosum	skos:exactMatch	<https://icd.codes/icd10cm/L88>	
MONDO:0018824	pyoderma gangrenosum	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/L88>	Pyoderma gangrenosum
MONDO:0018826	Lewis-Sumner syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G61.8>	
MONDO:0018830	Kimura disease	skos:narrowMatch	<https://icd.codes/icd10cm/I89.8>	
MONDO:0018835	nodular regenerative hyperplasia of the liver	skos:narrowMatch	<https://icd.codes/icd10cm/K76.8>	
MONDO:0018837	postinfectious vasculitis	skos:narrowMatch	<https://icd.codes/icd10cm/I77.6>	
MONDO:0018838	lissencephaly spectrum disorders	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018842	primary effusion lymphoma	skos:narrowMatch	<https://icd.codes/icd10cm/C83.8>	
MONDO:0018843	embryonal carcinoma of the central nervous system	skos:narrowMatch	<https://icd.codes/icd10cm/C71.9>	
MONDO:0018844	urachal cyst	skos:narrowMatch	<https://icd.codes/icd10cm/Q64.4>	
MONDO:0018845	focal myositis	skos:narrowMatch	<https://icd.codes/icd10cm/M60.8>	
MONDO:0018847	omphalomesenteric cyst	skos:narrowMatch	<https://icd.codes/icd10cm/Q43.0>	
MONDO:0018848	IgG4-related retroperitoneal fibrosis	skos:narrowMatch	<https://icd.codes/icd10cm/N13.5>	
MONDO:0018849	dentinogenesis imperfecta	skos:narrowMatch	<https://icd.codes/icd10cm/K00.5>	
MONDO:0018850	proliferating trichilemmal cyst	skos:narrowMatch	<https://icd.codes/icd10cm/L72.1>	
MONDO:0018851	familial keratoacanthoma	skos:narrowMatch	<https://icd.codes/icd10cm/L85.8>	
MONDO:0018852	achromatopsia	skos:narrowMatch	<https://icd.codes/icd10cm/H53.5>	
MONDO:0018852	achromatopsia	skos:exactMatch	<https://icd.codes/icd10cm/H53.51>	
MONDO:0018852	achromatopsia	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/H53.51>	Achromatopsia
MONDO:0018853	transgrediens et progrediens palmoplantar keratoderma	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>	
MONDO:0018854	acquired purpura fulminans	skos:narrowMatch	<https://icd.codes/icd10cm/D65>	
MONDO:0018855	keratosis pilaris atrophicans	skos:narrowMatch	<https://icd.codes/icd10cm/L85.8>	
MONDO:0018860	microlissencephaly-micromelia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018861	Zellweger-like syndrome without peroxisomal anomalies	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.8>	
MONDO:0018864	Kikuchi-Fujimoto disease	skos:narrowMatch	<https://icd.codes/icd10cm/I88.1>	
MONDO:0018865	striate palmoplantar keratoderma	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>	
MONDO:0018866	Aicardi-Goutieres syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G31.8>	
MONDO:0018868	metachromatic leukodystrophy	skos:narrowMatch	<https://icd.codes/icd10cm/E75.2>	
MONDO:0018869	cobblestone lissencephaly	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018870	arterial calcification of infancy	skos:narrowMatch	<https://icd.codes/icd10cm/Q28.8>	
MONDO:0018872	acute megakaryoblastic leukemia	skos:narrowMatch	<https://icd.codes/icd10cm/C94.2>	
MONDO:0018875	Li-Fraumeni syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D48.9>	
MONDO:0018878	branchiootic syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.0>	
MONDO:0018879	lichen planopilaris	skos:exactMatch	<https://icd.codes/icd10cm/L66.1>	
MONDO:0018879	lichen planopilaris	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/L66.1>	Lichen planopilaris
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	skos:narrowMatch	<https://icd.codes/icd10cm/E88.1>	
MONDO:0018884	Roch-Leri mesosomatous lipomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/E88.2>	
MONDO:0018885	orbital leiomyoma	skos:narrowMatch	<https://icd.codes/icd10cm/D31.6>	
MONDO:0018887	obsolete rare cutaneous lupus erythematosus	skos:broadMatch	<https://icd.codes/icd10cm/L93.2>	
MONDO:0018887	obsolete rare cutaneous lupus erythematosus	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/L93.2>	Other local lupus erythematosus
MONDO:0018888	congenital cornea plana	skos:narrowMatch	<https://icd.codes/icd10cm/Q13.4>	
MONDO:0018889	hyaline body myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>	
MONDO:0018890	Lyell syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/L51.2>	
MONDO:0018891	familial tumoral calcinosis	skos:narrowMatch	<https://icd.codes/icd10cm/M11.2>	
MONDO:0018892	Wyburn-Mason syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q28.2>	
MONDO:0018893	Cobb syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q27.3>	
MONDO:0018895	Plummer-Vinson syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D50.1>	
MONDO:0018899	posterior cortical atrophy	skos:narrowMatch	<https://icd.codes/icd10cm/G31.1>	
MONDO:0018901	left ventricular noncompaction	skos:narrowMatch	<https://icd.codes/icd10cm/I42.8>	
MONDO:0018902	hepatocellular adenoma	skos:narrowMatch	<https://icd.codes/icd10cm/D13.4>	
MONDO:0018903	sarcocystosis	skos:narrowMatch	<https://icd.codes/icd10cm/A07.8>	
MONDO:0018904	primary membranoproliferative glomerulonephritis	skos:narrowMatch	<https://icd.codes/icd10cm/N00.5>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.9>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.6>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.5>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.4>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.3>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.2>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.1>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.0>	
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.9>	Follicular lymphoma, unspecified
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.6>	Cutaneous follicle center lymphoma
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.5>	Diffuse follicle center lymphoma
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.4>	Follicular lymphoma grade IIIb
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.3>	Follicular lymphoma grade IIIa
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.2>	Follicular lymphoma grade III, unspecified
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.1>	Follicular lymphoma grade II
MONDO:0018906	follicular lymphoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C82.0>	Follicular lymphoma grade I
MONDO:0018911	maturity-onset diabetes of the young	skos:narrowMatch	<https://icd.codes/icd10cm/E11.9>	
MONDO:0018912	Cushing syndrome	skos:exactMatch	<https://icd.codes/icd10cm/E24>	
MONDO:0018912	Cushing syndrome	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24>	Cushing's syndrome
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.9>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.8>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.4>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.3>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.2>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.1>	
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.9>	Cushing's syndrome, unspecified
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.8>	Other Cushing's syndrome
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.4>	Alcohol-induced pseudo-Cushing's syndrome
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.3>	Ectopic ACTH syndrome
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.2>	Drug-induced Cushing's syndrome
MONDO:0018912	Cushing syndrome	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/E24.1>	Nelson's syndrome
MONDO:0018914	hypotrichosis simplex	skos:narrowMatch	<https://icd.codes/icd10cm/L65.8>	
MONDO:0018920	peripartum cardiomyopathy	skos:exactMatch	<https://icd.codes/icd10cm/O90.3>	
MONDO:0018920	peripartum cardiomyopathy	skos:exactMatch	<http://purl.bioontology.org/ontology/ICD10CM/O90.3>	Peripartum cardiomyopathy
MONDO:0018921	Meckel syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q61.9>	
MONDO:0018922	cold agglutinin disease	skos:narrowMatch	<https://icd.codes/icd10cm/D59.1>	
MONDO:0018924	microphthalmia, Lenz type	skos:narrowMatch	<https://icd.codes/icd10cm/Q11.2>	
MONDO:0018925	familial or sporadic hemiplegic migraine	skos:narrowMatch	<https://icd.codes/icd10cm/G43.1>	
MONDO:0018926	human prion disease	skos:broadMatch	<https://icd.codes/icd10cm/A81.9>	
MONDO:0018926	human prion disease	skos:broadMatch	<https://icd.codes/icd10cm/A81.8>	
MONDO:0018926	human prion disease	skos:broadMatch	<https://icd.codes/icd10cm/A81.0>	
MONDO:0018926	human prion disease	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/A81.9>	Atypical virus infection of central nervous system, unspecified
MONDO:0018926	human prion disease	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/A81.8>	Other atypical virus infections of central nervous system
MONDO:0018926	human prion disease	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/A81.0>	Creutzfeldt-Jakob disease
MONDO:0018927	SUNCT syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G44.8>	
MONDO:0018929	medial condensing osteitis of the clavicle	skos:narrowMatch	<https://icd.codes/icd10cm/M85.3>	
MONDO:0018930	monosomy 21	skos:narrowMatch	<https://icd.codes/icd10cm/Q93.0>	
MONDO:0018931	mucolipidosis type III	skos:narrowMatch	<https://icd.codes/icd10cm/E77.0>	
MONDO:0018932	cirrhotic cardiomyopathy	skos:narrowMatch	<https://icd.codes/icd10cm/I42.8>	
MONDO:0018933	Mazabraud syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/M85.0>	
MONDO:0018935	hairy cell leukemia	skos:narrowMatch	<https://icd.codes/icd10cm/C91.4>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.8>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.7>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.6>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.4>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.3>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.1>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<https://icd.codes/icd10cm/D16.0>	
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.8>	Benign neoplasm of pelvic bones, sacrum and coccyx
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.7>	Benign neoplasm of ribs, sternum and clavicle
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.6>	Benign neoplasm of vertebral column
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.4>	Benign neoplasm of bones of skull and face
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.3>	Benign neoplasm of short bones of lower limb
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.1>	Benign neoplasm of short bones of upper limb
MONDO:0018936	osteoblastoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/D16.0>	Benign neoplasm of scapula and long bones of upper limb
MONDO:0018937	mucopolysaccharidosis type 3	skos:narrowMatch	<https://icd.codes/icd10cm/E76.2>	
MONDO:0018938	mucopolysaccharidosis type 4	skos:narrowMatch	<https://icd.codes/icd10cm/E76.2>	
MONDO:0018939	muscle-eye-brain disease	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018942	macrophagic myofasciitis	skos:narrowMatch	<https://icd.codes/icd10cm/M60.8>	
MONDO:0018943	myofibrillar myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.8>	
MONDO:0018945	McLeod neuroacanthocytosis syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G10>	
MONDO:0018946	rhombencephalosynapsis	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>	
MONDO:0018947	centronuclear myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>	
MONDO:0018948	multiminicore myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>	
MONDO:0018950	3-methylcrotonyl-CoA carboxylase deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/E71.1>	
MONDO:0018952	argyria	skos:narrowMatch	<https://icd.codes/icd10cm/T56.8>	
MONDO:0018953	parietal foramina	skos:narrowMatch	<https://icd.codes/icd10cm/Q75.8>	
MONDO:0018954	Loeys-Dietz syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.4>	
MONDO:0018957	pudendal neuralgia	skos:narrowMatch	<https://icd.codes/icd10cm/M79.2>	
MONDO:0018958	nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>	
MONDO:0018959	potassium-aggravated myotonia	skos:narrowMatch	<https://icd.codes/icd10cm/G71.1>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.8>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.7>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.6>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.5>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.4>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.3>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.2>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.1>	
MONDO:0018961	familial melanoma	skos:broadMatch	<https://icd.codes/icd10cm/C43.0>	
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.8>	Malignant melanoma of overlapping sites of skin
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.7>	Malignant melanoma of lower limb, including hip
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.6>	Malignant melanoma of upper limb, including shoulder
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.5>	Malignant melanoma of trunk
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.4>	Malignant melanoma of scalp and neck
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.3>	Malignant melanoma of other and unspecified parts of face
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.2>	Malignant melanoma of ear and external auricular canal
MONDO:0018961	familial melanoma	skos:broadMatch	<http://purl.bioontology.org/ontology/ICD10CM/C43.1>	Malignant melanoma of eyelid, including canthus
