subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0017582	pituitary adenocarcinoma	MONDO:equivalentTo	NCIT:C4536	semapv:UnspecifiedMatching	Metastatic Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0006393	rectal traditional serrated adenoma	MONDO:equivalentTo	NCIT:C96463	semapv:UnspecifiedMatching	Rectal Traditional Serrated Adenoma	MONDO_MAPPINGS							
MONDO:0003889	infiltrating bladder urothelial carcinoma, clear cell variant	MONDO:equivalentTo	NCIT:C39827	semapv:UnspecifiedMatching	Infiltrating Bladder Urothelial Carcinoma, Clear Cell Variant	MONDO_MAPPINGS							
MONDO:0003688	well differentiated papillary mesothelioma	MONDO:equivalentTo	NCIT:C7635	semapv:UnspecifiedMatching	Well Differentiated Papillary Mesothelial Tumor	MONDO_MAPPINGS							
MONDO:0016356	diffuse cutaneous systemic sclerosis	MONDO:equivalentTo	NCIT:C116791	semapv:UnspecifiedMatching	Diffuse Cutaneous Systemic Sclerosis	MONDO_MAPPINGS							
MONDO:0001757	frontal sinus neoplasm	MONDO:equivalentTo	NCIT:C4419	semapv:UnspecifiedMatching	Frontal Sinus Neoplasm	MONDO_MAPPINGS							
MONDO:0024457	neurodegeneration with brain iron accumulation 2A	MONDO:equivalentTo	NCIT:C84927	semapv:UnspecifiedMatching	Infantile Neuroaxonal Dystrophy	MONDO_MAPPINGS							
MONDO:0003898	pediatric myxoid chondrosarcoma	MONDO:equivalentTo	NCIT:C27377	semapv:UnspecifiedMatching	Childhood Extraskeletal Myxoid Chondrosarcoma	MONDO_MAPPINGS							
MONDO:0016786	partial hydatidiform mole	MONDO:equivalentTo	NCIT:C4293	semapv:UnspecifiedMatching	Partial Hydatidiform Mole	MONDO_MAPPINGS							
MONDO:0005266	diabetic retinopathy	MONDO:equivalentTo	NCIT:C34538	semapv:UnspecifiedMatching	Diabetic Retinopathy	MONDO_MAPPINGS							
MONDO:0009926	autosomal recessive multiple pterygium syndrome	MONDO:equivalentTo	NCIT:C101039	semapv:UnspecifiedMatching	Escobar Syndrome	MONDO_MAPPINGS							
MONDO:0002225	ovarian sarcoma	MONDO:equivalentTo	NCIT:C8267	semapv:UnspecifiedMatching	Ovarian Sarcoma	MONDO_MAPPINGS							
MONDO:0024673	skin lymphangioma	MONDO:equivalentTo	NCIT:C27509	semapv:UnspecifiedMatching	Skin Lymphangioma	MONDO_MAPPINGS							
MONDO:0006484	usual ductal breast hyperplasia	MONDO:equivalentTo	NCIT:C27941	semapv:UnspecifiedMatching	Breast Usual Ductal Hyperplasia	MONDO_MAPPINGS							
MONDO:0003600	cutaneous liposarcoma	MONDO:equivalentTo	NCIT:C5615	semapv:UnspecifiedMatching	Skin Liposarcoma	MONDO_MAPPINGS							
MONDO:0017285	penoscrotal transposition	MONDO:equivalentTo	NCIT:C99010	semapv:UnspecifiedMatching	Penoscrotal Transposition	MONDO_MAPPINGS							
MONDO:0003487	pseudoglandular squamous cell carcinoma	MONDO:equivalentTo	NCIT:C4106	semapv:UnspecifiedMatching	Pseudoglandular Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0020706	Heberden's node	MONDO:equivalentTo	NCIT:C34671	semapv:UnspecifiedMatching	Heberden's Node	MONDO_MAPPINGS							
MONDO:0006519	rectal cancer	MONDO:equivalentTo	NCIT:C7418	semapv:UnspecifiedMatching	Malignant Rectal Neoplasm	MONDO_MAPPINGS							
MONDO:0002100	cardiovascular cancer	MONDO:equivalentTo	NCIT:C114940	semapv:UnspecifiedMatching	Malignant Cardiovascular Neoplasm	MONDO_MAPPINGS							
MONDO:0003145	supratentorial primitive neuroectodermal tumor	MONDO:equivalentTo	NCIT:C6968	semapv:UnspecifiedMatching	Supratentorial Embryonal Tumor, Not Otherwise Specified	MONDO_MAPPINGS							
MONDO:0019716	overgrowth syndrome	MONDO:equivalentTo	NCIT:C94828	semapv:UnspecifiedMatching	Overgrowth Syndrome	MONDO_MAPPINGS							
MONDO:0001433	vaginal disorder	MONDO:equivalentTo	NCIT:C26910	semapv:UnspecifiedMatching	Vaginal Disorder	MONDO_MAPPINGS							
MONDO:0024615	T-cell and NK-cell neoplasm	MONDO:equivalentTo	NCIT:C27908	semapv:UnspecifiedMatching	T-Cell and NK-Cell Neoplasm	MONDO_MAPPINGS							
MONDO:0005665	Bell's palsy	MONDO:equivalentTo	NCIT:C26769	semapv:UnspecifiedMatching	Cranial Nerve VII Palsy	MONDO_MAPPINGS							
MONDO:0006154	colon mucosa-associated lymphoid tissue lymphoma	MONDO:equivalentTo	NCIT:C5498	semapv:UnspecifiedMatching	Colon Mucosa-Associated Lymphoid Tissue Lymphoma	MONDO_MAPPINGS							
MONDO:0021454	benign neoplasm of eye	MONDO:equivalentTo	NCIT:C4780	semapv:UnspecifiedMatching	Benign Eye Neoplasm	MONDO_MAPPINGS							
MONDO:0021254	corpus uteri neoplasm	MONDO:equivalentTo	NCIT:C6300	semapv:UnspecifiedMatching	Uterine Corpus Neoplasm	MONDO_MAPPINGS							
MONDO:0020349	acute motor axonal neuropathy	MONDO:equivalentTo	NCIT:C116929	semapv:UnspecifiedMatching	Acute Motor Axonal Neuropathy	MONDO_MAPPINGS							
MONDO:0006889	paraphimosis	MONDO:equivalentTo	NCIT:C34893	semapv:UnspecifiedMatching	Paraphimosis	MONDO_MAPPINGS							
MONDO:0060777	cervical fibroepithelial polyp	MONDO:equivalentTo	NCIT:C40200	semapv:UnspecifiedMatching	Cervical Fibroepithelial Polyp	MONDO_MAPPINGS							
MONDO:0024282	mucinous ovarian cancer	MONDO:equivalentTo	NCIT:C40033	semapv:UnspecifiedMatching	Malignant Ovarian Mucinous Tumor	MONDO_MAPPINGS							
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	MONDO:equivalentTo	NCIT:C36075	semapv:UnspecifiedMatching	Rosai-Dorfman Disease	MONDO_MAPPINGS							
MONDO:0043707	obsolete mediastinal disorder	MONDO:equivalentTo	NCIT:C26826	semapv:UnspecifiedMatching	Mediastinal Disorder	MONDO_MAPPINGS							
MONDO:0002076	pneumothorax	MONDO:equivalentTo	NCIT:C38006	semapv:UnspecifiedMatching	Pneumothorax	MONDO_MAPPINGS							
MONDO:0000530	rectum adenoma	MONDO:equivalentTo	NCIT:C5546	semapv:UnspecifiedMatching	Rectal Adenoma	MONDO_MAPPINGS							
MONDO:0002889	orbital cancer	MONDO:equivalentTo	NCIT:C3562	semapv:UnspecifiedMatching	Malignant Orbit Neoplasm	MONDO_MAPPINGS							
MONDO:0005693	cauda equina syndrome	MONDO:equivalentTo	NCIT:C35436	semapv:UnspecifiedMatching	Cauda Equina Syndrome	MONDO_MAPPINGS							
MONDO:0007154	arteriovenous malformations of the brain	MONDO:equivalentTo	NCIT:C2936	semapv:UnspecifiedMatching	Cerebral Arteriovenous Malformation/Hemangioma	MONDO_MAPPINGS							
MONDO:0014493	autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency	MONDO:equivalentTo	NCIT:C126341	semapv:UnspecifiedMatching	CTLA4 Deficiency	MONDO_MAPPINGS							
MONDO:0037002	benign phyllodes tumor	MONDO:equivalentTo	NCIT:C4274	semapv:UnspecifiedMatching	Benign Phyllodes Tumor	MONDO_MAPPINGS							
MONDO:0021235	external ear neoplasm	MONDO:equivalentTo	NCIT:C4652	semapv:UnspecifiedMatching	External Ear Neoplasm	MONDO_MAPPINGS							
MONDO:0006221	gastric adenoma	MONDO:equivalentTo	NCIT:C7699	semapv:UnspecifiedMatching	Gastric Adenoma	MONDO_MAPPINGS							
MONDO:0017607	caudal regression sequence	MONDO:equivalentTo	NCIT:C124505	semapv:UnspecifiedMatching	Caudal Dysplasia	MONDO_MAPPINGS							
MONDO:0100407	acute myeloid leukemia, t(11;15)(p15;q35)	MONDO:equivalentTo	NCIT:C131504	semapv:UnspecifiedMatching	Acute Myeloid Leukemia with t(11;15)(p15;q35); NUP98-JARID1A	MONDO_MAPPINGS							
MONDO:0001978	regional ureteric cancer	MONDO:equivalentTo	NCIT:C9356	semapv:UnspecifiedMatching	Regional Ureter Carcinoma	MONDO_MAPPINGS							
MONDO:0056815	liver adenosquamous carcinoma	MONDO:equivalentTo	NCIT:C118630	semapv:UnspecifiedMatching	Liver Adenosquamous Carcinoma	MONDO_MAPPINGS							
MONDO:0001325	penile cancer	MONDO:equivalentTo	NCIT:C7547	semapv:UnspecifiedMatching	Malignant Penile Neoplasm	MONDO_MAPPINGS							
MONDO:0010785	maternally-inherited diabetes and deafness	MONDO:equivalentTo	NCIT:C131859	semapv:UnspecifiedMatching	Mitochondrial Diabetes	MONDO_MAPPINGS							
MONDO:0005567	substance withdrawal syndrome	MONDO:equivalentTo	NCIT:C35046	semapv:UnspecifiedMatching	Substance Withdrawal Syndrome	MONDO_MAPPINGS							
MONDO:0056806	non-small cell squamous lung carcinoma	MONDO:equivalentTo	NCIT:C133254	semapv:UnspecifiedMatching	Lung Non-Small Cell Squamous Carcinoma	MONDO_MAPPINGS							
MONDO:0008464	split hand-foot malformation 1	MONDO:equivalentTo	NCIT:C75045	semapv:UnspecifiedMatching	Split-Hand/Foot Malformation Type 1	MONDO_MAPPINGS							
MONDO:0019478	adult nodular lymphocyte predominant Hodgkin lymphoma	MONDO:equivalentTo	NCIT:C7942	semapv:UnspecifiedMatching	Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0003753	nasal vestibule squamous papilloma	MONDO:equivalentTo	NCIT:C4369	semapv:UnspecifiedMatching	Nasal Vestibule Squamous Cell Papilloma	MONDO_MAPPINGS							
MONDO:0004660	lung carcinoma in situ	MONDO:equivalentTo	NCIT:C27467	semapv:UnspecifiedMatching	Stage 0 Lung Cancer AJCC v6 and v7	MONDO_MAPPINGS							
MONDO:0009652	mucolipidosis type III gamma	MONDO:equivalentTo	NCIT:C129978	semapv:UnspecifiedMatching	Mucolipidosis Type III Gamma	MONDO_MAPPINGS							
MONDO:0003062	intestinal benign neoplasm	MONDO:equivalentTo	NCIT:C4609	semapv:UnspecifiedMatching	Benign Intestinal Neoplasm	MONDO_MAPPINGS							
MONDO:0020067	infectious encephalitis	MONDO:equivalentTo	NCIT:C79550	semapv:UnspecifiedMatching	Infectious Encephalitis	MONDO_MAPPINGS							
MONDO:0007710	facial hemiatrophy	MONDO:equivalentTo	NCIT:C116916	semapv:UnspecifiedMatching	Progressive Hemifacial Atrophy	MONDO_MAPPINGS							
MONDO:0003837	TSH producing pituitary tumor	MONDO:equivalentTo	NCIT:C7915	semapv:UnspecifiedMatching	Thyrotroph Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0001314	chondrocalcinosis	MONDO:equivalentTo	NCIT:C34955	semapv:UnspecifiedMatching	Pseudogout	MONDO_MAPPINGS							
MONDO:0013199	tuberous sclerosis 2	MONDO:equivalentTo	NCIT:C75331	semapv:UnspecifiedMatching	Tuberous Sclerosis 2	MONDO_MAPPINGS							
MONDO:0009809	multicentric osteolysis, nodulosis, and arthropathy	MONDO:equivalentTo	NCIT:C123437	semapv:UnspecifiedMatching	Multicentric Osteolysis, Nodulosis, and Arthropathy	MONDO_MAPPINGS							
MONDO:0003522	male orgasm disorder	MONDO:equivalentTo	NCIT:C34959	semapv:UnspecifiedMatching	Male Orgasmic Disorder	MONDO_MAPPINGS							
MONDO:0004558	thyroid gland macrofollicular adenoma	MONDO:equivalentTo	NCIT:C4161	semapv:UnspecifiedMatching	Thyroid Gland Macrofollicular Adenoma	MONDO_MAPPINGS							
MONDO:0002187	vulvar disease	MONDO:equivalentTo	NCIT:C27631	semapv:UnspecifiedMatching	Vulvar Disorder	MONDO_MAPPINGS							
MONDO:0056819	nasal cavity and paranasal sinus carcinoma	MONDO:equivalentTo	NCIT:C54293	semapv:UnspecifiedMatching	Sinonasal Carcinoma	MONDO_MAPPINGS							
MONDO:0004580	retinal degeneration	MONDO:equivalentTo	NCIT:C34979	semapv:UnspecifiedMatching	Retinal Degeneration	MONDO_MAPPINGS							
MONDO:0005039	reproductive system disorder	MONDO:equivalentTo	NCIT:C4875	semapv:UnspecifiedMatching	Reproductive System Disorder	MONDO_MAPPINGS							
MONDO:0006760	fetal erythroblastosis	MONDO:equivalentTo	NCIT:C101304	semapv:UnspecifiedMatching	Hemolytic Disease of the Newborn	MONDO_MAPPINGS							
MONDO:0100156	Imerslund-Grasbeck syndrome type 1	MONDO:equivalentTo	NCIT:C131677	semapv:UnspecifiedMatching	Megaloblastic Anemia 1	MONDO_MAPPINGS							
MONDO:0001922	pyoureter	MONDO:equivalentTo	NCIT:C35666	semapv:UnspecifiedMatching	Ureter Abscess	MONDO_MAPPINGS							
MONDO:0002495	colon signet ring cell adenocarcinoma	MONDO:equivalentTo	NCIT:C7967	semapv:UnspecifiedMatching	Colon Signet Ring Cell Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0003518	mediastinum teratoma	MONDO:equivalentTo	NCIT:C6438	semapv:UnspecifiedMatching	Mediastinal Teratoma	MONDO_MAPPINGS							
MONDO:0015193	hydrops fetalis	MONDO:equivalentTo	NCIT:C84767	semapv:UnspecifiedMatching	Hydrops Fetalis	MONDO_MAPPINGS							
MONDO:0005628	male breast carcinoma	MONDO:equivalentTo	NCIT:C3862	semapv:UnspecifiedMatching	Male Breast Carcinoma	MONDO_MAPPINGS							
MONDO:0004211	L-cell glucagon-like peptide-producing neuroendocrine tumor	MONDO:equivalentTo	NCIT:C27448	semapv:UnspecifiedMatching	L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0018800	Kallmann syndrome	MONDO:equivalentTo	NCIT:C75479	semapv:UnspecifiedMatching	Hypogonadotropic Hypogonadism with Anosmia	MONDO_MAPPINGS							
MONDO:0009175	eosinophilic fasciitis	MONDO:equivalentTo	NCIT:C112116	semapv:UnspecifiedMatching	Eosinophilic Fasciitis	MONDO_MAPPINGS							
MONDO:0003163	cauda equina intradural extramedullary astrocytoma	MONDO:equivalentTo	NCIT:C5408	semapv:UnspecifiedMatching	Intradural Extramedullary Cauda Equina Astrocytoma	MONDO_MAPPINGS							
MONDO:0021353	tumor of uterus	MONDO:equivalentTo	NCIT:C3435	semapv:UnspecifiedMatching	Uterine Neoplasm	MONDO_MAPPINGS							
MONDO:0006141	cervical villoglandular adenocarcinoma	MONDO:equivalentTo	NCIT:C40208	semapv:UnspecifiedMatching	Cervical Villoglandular Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0020589	cardiac germ cell tumor	MONDO:equivalentTo	NCIT:C147005	semapv:UnspecifiedMatching	Cardiac Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0001293	subglottis cancer	MONDO:equivalentTo	NCIT:C3546	semapv:UnspecifiedMatching	Malignant Subglottis Neoplasm	MONDO_MAPPINGS							
MONDO:0016283	leiomyosarcoma of the cervix uteri	MONDO:equivalentTo	NCIT:C128047	semapv:UnspecifiedMatching	Cervical Leiomyosarcoma	MONDO_MAPPINGS							
MONDO:0015681	childhood disintegrative disorder	MONDO:equivalentTo	NCIT:C97164	semapv:UnspecifiedMatching	Childhood Disintegrative Disorder	MONDO_MAPPINGS							
MONDO:0011368	papillary thyroid Microcarcinoma	MONDO:equivalentTo	NCIT:C46004	semapv:UnspecifiedMatching	Thyroid Gland Papillary Microcarcinoma	MONDO_MAPPINGS							
MONDO:0004168	cribriform variant testicular seminoma	MONDO:equivalentTo	NCIT:C40957	semapv:UnspecifiedMatching	Testicular Seminoma, Cribriform Variant	MONDO_MAPPINGS							
MONDO:0002166	rectum lymphoma	MONDO:equivalentTo	NCIT:C5553	semapv:UnspecifiedMatching	Rectal Lymphoma	MONDO_MAPPINGS							
MONDO:0004524	thyroid gland atypical follicular adenoma	MONDO:equivalentTo	NCIT:C27729	semapv:UnspecifiedMatching	Thyroid Gland Well-Differentiated Tumor of Uncertain Malignant Potential	MONDO_MAPPINGS							
MONDO:0004082	childhood immature teratoma of ovary	MONDO:equivalentTo	NCIT:C6547	semapv:UnspecifiedMatching	Childhood Ovarian Immature Teratoma	MONDO_MAPPINGS							
MONDO:0002883	intestinal neuroendocrine neoplasm	MONDO:equivalentTo	NCIT:C5695	semapv:UnspecifiedMatching	Intestinal Neuroendocrine Neoplasm	MONDO_MAPPINGS							
MONDO:0044915	salivary duct carcinoma	MONDO:equivalentTo	NCIT:C5904	semapv:UnspecifiedMatching	Salivary Duct Carcinoma	MONDO_MAPPINGS							
MONDO:0016095	vaginal rhabdomyosarcoma	MONDO:equivalentTo	NCIT:C128080	semapv:UnspecifiedMatching	Vaginal Rhabdomyosarcoma	MONDO_MAPPINGS							
MONDO:0003294	pericardium leiomyoma	MONDO:equivalentTo	NCIT:C6743	semapv:UnspecifiedMatching	Pericardial Leiomyoma	MONDO_MAPPINGS							
MONDO:0002831	non-keratinizing sinonasal squamous cell carcinoma	MONDO:equivalentTo	NCIT:C54287	semapv:UnspecifiedMatching	Sinonasal Non-Keratinizing Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0015530	trigeminal autonomic cephalalgia	MONDO:equivalentTo	NCIT:C117074	semapv:UnspecifiedMatching	Trigeminal Autonomic Cephalalgia	MONDO_MAPPINGS							
MONDO:0003246	sclerosing hepatic carcinoma	MONDO:equivalentTo	NCIT:C27388	semapv:UnspecifiedMatching	Scirrhous Hepatocellular Carcinoma	MONDO_MAPPINGS							
MONDO:0044795	epithelioid cell nevus	MONDO:equivalentTo	NCIT:C66757	semapv:UnspecifiedMatching	Epithelioid Cell Nevus	MONDO_MAPPINGS							
MONDO:0003980	schwannoma of jugular foramen	MONDO:equivalentTo	NCIT:C5323	semapv:UnspecifiedMatching	Jugular Foramen Schwannoma	MONDO_MAPPINGS							
MONDO:0001426	mediastinum neurofibroma	MONDO:equivalentTo	NCIT:C6631	semapv:UnspecifiedMatching	Mediastinal Neurofibroma	MONDO_MAPPINGS							
MONDO:0021071	laryngeal neoplasm	MONDO:equivalentTo	NCIT:C3156	semapv:UnspecifiedMatching	Laryngeal Neoplasm	MONDO_MAPPINGS							
MONDO:0004650	malignant carotid body paraganglioma	MONDO:equivalentTo	NCIT:C3574	semapv:UnspecifiedMatching	Metastatic Carotid Body Paraganglioma	MONDO_MAPPINGS							
MONDO:0003831	type 2 papillary adenoma of the kidney	MONDO:equivalentTo	NCIT:C39810	semapv:UnspecifiedMatching	Type 2 Renal Papillary Adenoma	MONDO_MAPPINGS							
MONDO:0017292	well-differentiated fetal adenocarcinoma of the lung	MONDO:equivalentTo	NCIT:C45509	semapv:UnspecifiedMatching	Lung Fetal Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0004314	malignant cutaneous granular cell skin tumor	MONDO:equivalentTo	NCIT:C5614	semapv:UnspecifiedMatching	Malignant Cutaneous Granular Cell Tumor	MONDO_MAPPINGS							
MONDO:0005341	skin basal cell carcinoma	MONDO:equivalentTo	NCIT:C2921	semapv:UnspecifiedMatching	Skin Basal Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0018172	malignant sex cord stromal tumor of ovary	MONDO:equivalentTo	NCIT:C8053	semapv:UnspecifiedMatching	Malignant Ovarian Sex Cord-Stromal Tumor	MONDO_MAPPINGS							
MONDO:0004658	breast carcinoma in situ	MONDO:equivalentTo	NCIT:C3641	semapv:UnspecifiedMatching	Stage 0 Breast Cancer AJCC v6 and v7	MONDO_MAPPINGS							
MONDO:0016359	limited systemic sclerosis	MONDO:equivalentTo	NCIT:C116789	semapv:UnspecifiedMatching	Systemic Sclerosis without Skin Involvement	MONDO_MAPPINGS							
MONDO:0005132	cytomegalovirus infection	MONDO:equivalentTo	NCIT:C53649	semapv:UnspecifiedMatching	Cytomegaloviral Infection	MONDO_MAPPINGS							
MONDO:0003340	malignant glomus tumor	MONDO:equivalentTo	NCIT:C4221	semapv:UnspecifiedMatching	Malignant Glomus Tumor	MONDO_MAPPINGS							
MONDO:0012396	exercise-induced hyperinsulinism	MONDO:equivalentTo	NCIT:C131839	semapv:UnspecifiedMatching	Monocarboxylate Transporter 1 Hyperinsulinism	MONDO_MAPPINGS							
MONDO:0024478	mesenchymal hamartoma	MONDO:equivalentTo	NCIT:C40427	semapv:UnspecifiedMatching	Mesenchymal Hamartoma	MONDO_MAPPINGS							
MONDO:0003437	occult small cell lung carcinoma	MONDO:equivalentTo	NCIT:C6683	semapv:UnspecifiedMatching	Occult Lung Small Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0002513	kidney benign neoplasm	MONDO:equivalentTo	NCIT:C4778	semapv:UnspecifiedMatching	Benign Kidney Neoplasm	MONDO_MAPPINGS							
MONDO:0009744	neuronal ceroid lipofuscinosis 1	MONDO:equivalentTo	NCIT:C85861	semapv:UnspecifiedMatching	Neuronal Ceroid Lipofuscinosis Type 1	MONDO_MAPPINGS							
MONDO:0003223	meninges hemangiopericytoma	MONDO:equivalentTo	NCIT:C4660	semapv:UnspecifiedMatching	Meningeal Solitary Fibrous Tumor	MONDO_MAPPINGS							
MONDO:0021412	polyp of maxillary sinus	MONDO:equivalentTo	NCIT:C3931	semapv:UnspecifiedMatching	Maxillary Sinus Polyp	MONDO_MAPPINGS							
MONDO:0019234	peroxisome biogenesis disorder	MONDO:equivalentTo	NCIT:C146639	semapv:UnspecifiedMatching	Peroxisome Biogenesis Disorders in the Zellweger Spectrum	MONDO_MAPPINGS							
MONDO:0004134	benign dermal neurilemmoma	MONDO:equivalentTo	NCIT:C5569	semapv:UnspecifiedMatching	Cutaneous Schwannoma	MONDO_MAPPINGS							
MONDO:0017255	panuveitis	MONDO:equivalentTo	NCIT:C84989	semapv:UnspecifiedMatching	Panuveitis	MONDO_MAPPINGS							
MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency	MONDO:equivalentTo	NCIT:C84538	semapv:UnspecifiedMatching	Medium-Chain Acyl-CoA Dehydrogenase Deficiency	MONDO_MAPPINGS							
MONDO:0004733	pyriform sinus cancer	MONDO:equivalentTo	NCIT:C3531	semapv:UnspecifiedMatching	Malignant Pyriform Fossa Neoplasm	MONDO_MAPPINGS							
MONDO:0020110	pulmonary agenesis	MONDO:equivalentTo	NCIT:C99028	semapv:UnspecifiedMatching	Pulmonary Agenesis	MONDO_MAPPINGS							
MONDO:0004422	cerebral falx meningioma	MONDO:equivalentTo	NCIT:C5267	semapv:UnspecifiedMatching	Falx Cerebri Meningioma	MONDO_MAPPINGS							
MONDO:0009197	transient erythroblastopenia of childhood	MONDO:equivalentTo	NCIT:C131683	semapv:UnspecifiedMatching	Transient Erythroblastopenia of Childhood	MONDO_MAPPINGS							
MONDO:0002653	Paget disease of the penis	MONDO:equivalentTo	NCIT:C27817	semapv:UnspecifiedMatching	Penile Paget Disease	MONDO_MAPPINGS							
MONDO:0005030	fetal growth restriction	MONDO:equivalentTo	NCIT:C114875	semapv:UnspecifiedMatching	Fetus Small for Gestational Age	MONDO_MAPPINGS							
MONDO:0044937	rectal carcinoma	MONDO:equivalentTo	NCIT:C9382	semapv:UnspecifiedMatching	Rectal Carcinoma	MONDO_MAPPINGS							
MONDO:0006183	disseminated peritoneal leiomyomatosis	MONDO:equivalentTo	NCIT:C3958	semapv:UnspecifiedMatching	Disseminated Peritoneal Leiomyomatosis	MONDO_MAPPINGS							
MONDO:0004166	hereditary fallopian tube carcinoma	MONDO:equivalentTo	NCIT:C40455	semapv:UnspecifiedMatching	Hereditary Fallopian Tube Carcinoma	MONDO_MAPPINGS							
MONDO:0003453	conjunctival intraepithelial neoplasm	MONDO:equivalentTo	NCIT:C6120	semapv:UnspecifiedMatching	Conjunctival Squamous Intraepithelial Neoplasia	MONDO_MAPPINGS							
MONDO:0006428	splenic diffuse large B-cell lymphoma	MONDO:equivalentTo	NCIT:C7308	semapv:UnspecifiedMatching	Splenic Diffuse Large B-Cell Lymphoma	MONDO_MAPPINGS							
MONDO:0010731	Simpson-Golabi-Behmel syndrome	MONDO:equivalentTo	NCIT:C131002	semapv:UnspecifiedMatching	Simpson-Golabi-Behmel Syndrome	MONDO_MAPPINGS							
MONDO:0016736	rosette-forming glioneuronal tumor of fourth ventricule	MONDO:equivalentTo	NCIT:C129431	semapv:UnspecifiedMatching	Rosette-Forming Glioneuronal Tumor	MONDO_MAPPINGS							
MONDO:0006432	stromal predominant kidney Wilms tumor	MONDO:equivalentTo	NCIT:C9148	semapv:UnspecifiedMatching	Stromal Predominant Kidney Wilms Tumor	MONDO_MAPPINGS							
