subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ICD10CM:L40	Psoriasis	skos:exactMatch	MONDO:0005083	psoriasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	psoriasis
MONDO:0009124	Other congenital malformation syndromes predominantly associated with short stature	skos:exactMatch	ICD10CM:Q87.19	Dubowitz syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q87.19	Other congenital malformation syndromes predominantly associated with short stature	skos:exactMatch	MONDO:0009124	Dubowitz syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dubowitz syndrome
ICD10CM:Q87.19	Other congenital malformation syndromes predominantly associated with short stature	skos:exactMatch	MONDO:0009124	Dubowitz syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dubowitz syndrome
MONDO:0015540	Hemophagocytic lymphohistiocytosis	skos:exactMatch	ICD10CM:D76.1	hemophagocytic syndrome	semapv:LexicalMatching	LEXMATCH					
MONDO:0001694	Diffuse interstitial keratitis	skos:exactMatch	ICD10CM:H16.32	diffuse interstitial keratitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D76.1	Hemophagocytic lymphohistiocytosis	skos:exactMatch	MONDO:0015540	hemophagocytic syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hemophagocytic lymphohistiocytosis
ICD10CM:H16.32	Diffuse interstitial keratitis	skos:exactMatch	MONDO:0001694	diffuse interstitial keratitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diffuse interstitial keratitis
ICD10CM:E55	Vitamin D deficiency	skos:exactMatch	MONDO:0100471	vitamin D deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vitamin d deficiency
ICD10CM:E55	Vitamin D deficiency	skos:exactMatch	MONDO:0100471	vitamin D deficiency	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	vitamin d deficiency
ICD10CM:D14.2	Benign neoplasm of trachea	skos:exactMatch	MONDO:0021517	benign neoplasm of trachea	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of trachea
MONDO:0021467	Benign neoplasm of renal pelvis	skos:exactMatch	ICD10CM:D30.1	benign neoplasm of renal pelvis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D30.1	Benign neoplasm of renal pelvis	skos:exactMatch	MONDO:0021467	benign neoplasm of renal pelvis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of renal pelvis
ICD10CM:I67.4	Hypertensive encephalopathy	skos:exactMatch	MONDO:0006796	hypertensive encephalopathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypertensive encephalopathy
MONDO:0001208	Acute respiratory failure	skos:exactMatch	ICD10CM:J96.0	acute respiratory failure	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J96.0	Acute respiratory failure	skos:exactMatch	MONDO:0001208	acute respiratory failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute respiratory failure
ICD10CM:J96.0	Acute respiratory failure	skos:exactMatch	MONDO:0001208	acute respiratory failure	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute respiratory failure
ICD10CM:Q60.6	Potter's syndrome	skos:exactMatch	MONDO:0001558	Potter sequence	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	potter's syndrome
ICD10CM:M75.1	Rotator cuff tear or rupture, not specified as traumatic	skos:exactMatch	MONDO:0007028	rotator cuff syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rotator cuff syndrome
ICD10CM:G47.0	Insomnia	skos:exactMatch	MONDO:0013600	insomnia	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	insomnia
ICD10CM:G47.0	Insomnia	skos:exactMatch	MONDO:0013600	insomnia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	insomnia
ICD10CM:G47.0	Insomnia	skos:exactMatch	MONDO:0013600	insomnia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	insomnia
MONDO:0006237	Myeloid sarcoma	skos:exactMatch	ICD10CM:C92.3	granulocytic sarcoma	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C92.3	Myeloid sarcoma	skos:exactMatch	MONDO:0006237	granulocytic sarcoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	granulocytic sarcoma
ICD10CM:C92.3	Myeloid sarcoma	skos:exactMatch	MONDO:0006237	granulocytic sarcoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	granulocytic sarcoma
MONDO:0020830	Disorders of diaphragm	skos:exactMatch	ICD10CM:J98.6	diaphragmitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J98.6	Disorders of diaphragm	skos:exactMatch	MONDO:0020830	diaphragmitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	diaphragmatitis
MONDO:0020311	Chronic myelomonocytic leukemia	skos:exactMatch	ICD10CM:C93.1	chronic myelomonocytic leukemia	semapv:LexicalMatching	LEXMATCH					
MONDO:0020311	Chronic myelomonocytic leukemia	skos:exactMatch	ICD10CM:C93.1	chronic myelomonocytic leukemia	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:C93.1	Chronic myelomonocytic leukemia	skos:exactMatch	MONDO:0020311	chronic myelomonocytic leukemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic myelomonocytic leukemia
ICD10CM:C93.1	Chronic myelomonocytic leukemia	skos:exactMatch	MONDO:0020311	chronic myelomonocytic leukemia	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic myelomonocytic leukemia
ICD10CM:C93.1	Chronic myelomonocytic leukemia	skos:exactMatch	MONDO:0020311	chronic myelomonocytic leukemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic myelomonocytic leukemia
MONDO:0001246	Typhus fever	skos:exactMatch	ICD10CM:A75	typhus	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A75	Typhus fever	skos:exactMatch	MONDO:0001246	typhus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	typhus fever
ICD10CM:P61.0	Transient neonatal thrombocytopenia	skos:exactMatch	MONDO:0004877	transient neonatal thrombocytopenia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient neonatal thrombocytopenia
MONDO:0000620	Benign neoplasm of breast	skos:exactMatch	ICD10CM:D24	breast benign neoplasm	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D24	Benign neoplasm of breast	skos:exactMatch	MONDO:0000620	breast benign neoplasm	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	benign neoplasm of breast
MONDO:0006248	Hydatidiform mole	skos:exactMatch	ICD10CM:O01	hydatidiform mole	semapv:LexicalMatching	LEXMATCH					
ICD10CM:O01	Hydatidiform mole	skos:exactMatch	MONDO:0006248	hydatidiform mole	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hydatidiform mole
ICD10CM:O01	Hydatidiform mole	skos:exactMatch	MONDO:0006248	hydatidiform mole	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hydatidiform mole
MONDO:0004549	Suberosis	skos:exactMatch	ICD10CM:J67.3	cork-handlers' disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J67.3	Suberosis	skos:exactMatch	MONDO:0004549	cork-handlers' disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	suberosis
MONDO:0019537	Other hemoglobinopathies	skos:exactMatch	ICD10CM:D58.2	hemoglobin D disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D58.2	Other hemoglobinopathies	skos:exactMatch	MONDO:0019537	hemoglobin D disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hb-d disease
MONDO:0009846	Other specified disorders of carbohydrate metabolism	skos:exactMatch	ICD10CM:E74.89	pentosuria	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E74.89	Other specified disorders of carbohydrate metabolism	skos:exactMatch	MONDO:0009846	pentosuria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	essential pentosuria
MONDO:0005100	Systemic sclerosis [scleroderma]	skos:exactMatch	ICD10CM:M34	systemic sclerosis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:M34	Systemic sclerosis [scleroderma]	skos:exactMatch	MONDO:0005100	systemic sclerosis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	systemic sclerosis
ICD10CM:M34	Systemic sclerosis [scleroderma]	skos:exactMatch	MONDO:0005100	systemic sclerosis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	systemic sclerosis
MONDO:0043777	Rhinophyma	skos:exactMatch	ICD10CM:L71.1	rhinophyma	semapv:LexicalMatching	LEXMATCH					
ICD10CM:L71.1	Rhinophyma	skos:exactMatch	MONDO:0043777	rhinophyma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rhinophyma
ICD10CM:L71.1	Rhinophyma	skos:exactMatch	MONDO:0043777	rhinophyma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rhinophyma
MONDO:0017255	Panuveitis	skos:exactMatch	ICD10CM:H44.11	panuveitis	semapv:LexicalMatching	LEXMATCH					
MONDO:0017255	Panuveitis	skos:exactMatch	ICD10CM:H44.11	panuveitis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:H44.11	Panuveitis	skos:exactMatch	MONDO:0017255	panuveitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	panuveitis
ICD10CM:H44.11	Panuveitis	skos:exactMatch	MONDO:0017255	panuveitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	panuveitis
ICD10CM:H44.11	Panuveitis	skos:exactMatch	MONDO:0017255	panuveitis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	panuveitis
ICD10CM:D59.0	Drug-induced autoimmune hemolytic anemia	skos:exactMatch	MONDO:0019535	drug-induced autoimmune hemolytic anemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	drug-induced autoimmune hemolytic anemia
MONDO:0006533	Unspecified cholesteatoma	skos:exactMatch	ICD10CM:H71.9	cholesteatoma of middle ear	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:H71.9	Unspecified cholesteatoma	skos:exactMatch	MONDO:0006533	cholesteatoma of middle ear	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	unspecified cholesteatoma
MONDO:0006688	Flax-dressers' disease	skos:exactMatch	ICD10CM:J66.1	byssinosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G47.22	Circadian rhythm sleep disorder, advanced sleep phase type	skos:exactMatch	MONDO:0024378	circadian rhythm sleep disorder, advanced sleep phase type	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	circadian rhythm sleep disorder, advanced sleep phase type
ICD10CM:G47.22	Circadian rhythm sleep disorder, advanced sleep phase type	skos:exactMatch	MONDO:0024378	circadian rhythm sleep disorder, advanced sleep phase type	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	circadian rhythm sleep disorder, advanced sleep phase type
ICD10CM:J66.1	Flax-dressers' disease	skos:exactMatch	MONDO:0006688	byssinosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	flax-dressers' disease
MONDO:0001438	Pulmonary fibrosis, unspecified	skos:exactMatch	ICD10CM:J84.10	postinflammatory pulmonary fibrosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:J84.10	Pulmonary fibrosis, unspecified	skos:exactMatch	MONDO:0001438	postinflammatory pulmonary fibrosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	postinflammatory pulmonary fibrosis
ICD10CM:J84.10	Pulmonary fibrosis, unspecified	skos:exactMatch	MONDO:0001438	postinflammatory pulmonary fibrosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	postinflammatory pulmonary fibrosis
MONDO:0009254	Defects in glycoprotein degradation	skos:exactMatch	ICD10CM:E77.1	fucosidosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E77.1	Defects in glycoprotein degradation	skos:exactMatch	MONDO:0009254	fucosidosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	fucosidosis
ICD10CM:E77.1	Defects in glycoprotein degradation	skos:exactMatch	MONDO:0009254	fucosidosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fucosidosis
MONDO:0018479	Congenital adrenogenital disorders associated with enzyme deficiency	skos:exactMatch	ICD10CM:E25.0	congenital adrenal hyperplasia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E25.0	Congenital adrenogenital disorders associated with enzyme deficiency	skos:exactMatch	MONDO:0018479	congenital adrenal hyperplasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital adrenal hyperplasia
MONDO:0001298	Congenital mitral insufficiency	skos:exactMatch	ICD10CM:Q23.3	congenital mitral valve insufficiency	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q23.3	Congenital mitral insufficiency	skos:exactMatch	MONDO:0001298	congenital mitral valve insufficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	congenital mitral insufficiency
MONDO:0020320	Acute myeloblastic leukemia	skos:exactMatch	ICD10CM:C92.0	acute myeloblastic leukemia with maturation	semapv:LexicalMatching	LEXMATCH					
MONDO:0009831	Malignant neoplasm of head of pancreas	skos:exactMatch	ICD10CM:C25.0	malignant pancreatic neoplasm	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C25.0	Malignant neoplasm of head of pancreas	skos:exactMatch	MONDO:0009831	malignant pancreatic neoplasm	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of head of pancreas
ICD10CM:C92.0	Acute myeloblastic leukemia	skos:exactMatch	MONDO:0020320	acute myeloblastic leukemia with maturation	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute myeloblastic leukemia m2
MONDO:0018477	Kernicterus	skos:exactMatch	ICD10CM:P57	bilirubin encephalopathy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:P57	Kernicterus	skos:exactMatch	MONDO:0018477	bilirubin encephalopathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	kernicterus
MONDO:0008434	Other microdeletions	skos:exactMatch	ICD10CM:Q93.88	Smith-Magenis syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q93.88	Other microdeletions	skos:exactMatch	MONDO:0008434	Smith-Magenis syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	smith-magenis syndrome
ICD10CM:Q93.88	Other microdeletions	skos:exactMatch	MONDO:0008434	Smith-Magenis syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	smith-magenis syndrome
MONDO:0000819	Anencephaly	skos:exactMatch	ICD10CM:Q00.0	anencephaly	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q00.0	Anencephaly	skos:exactMatch	MONDO:0000819	anencephaly	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anencephaly
MONDO:0002443	Sleep related bruxism	skos:exactMatch	ICD10CM:G47.63	bruxism	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G47.63	Sleep related bruxism	skos:exactMatch	MONDO:0002443	bruxism	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sleep related bruxism
ICD10CM:M33.2	Polymyositis	skos:exactMatch	MONDO:0019127	polymyositis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	polymyositis
ICD10CM:M33.2	Polymyositis	skos:exactMatch	MONDO:0019127	polymyositis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polymyositis
MONDO:0004842	Oral mucositis (ulcerative)	skos:exactMatch	ICD10CM:K12.3	stomatitis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:K12.3	Oral mucositis (ulcerative)	skos:exactMatch	MONDO:0004842	stomatitis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	oral mucositis
MONDO:0015840	Complete doubling of uterus	skos:exactMatch	ICD10CM:Q51.21	complete septate uterus	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q51.21	Complete doubling of uterus	skos:exactMatch	MONDO:0015840	complete septate uterus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	complete septate uterus
MONDO:0002462	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	ICD10CM:N08	glomerulonephritis	semapv:LexicalMatching	LEXMATCH					
MONDO:0002462	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	ICD10CM:N08	glomerulonephritis	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:N08	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	MONDO:0002462	glomerulonephritis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glomerulonephritis
ICD10CM:N08	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	MONDO:0002462	glomerulonephritis	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glomerulonephritis
ICD10CM:N08	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	MONDO:0002462	glomerulonephritis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	glomerulonephritis
MONDO:0002815	Acute myocarditis	skos:exactMatch	ICD10CM:I40	acute myocarditis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:I40	Acute myocarditis	skos:exactMatch	MONDO:0002815	acute myocarditis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myocarditis
MONDO:0000809	Disseminated intravascular coagulation [defibrination syndrome]	skos:exactMatch	ICD10CM:D65	purpura fulminans	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D65	Disseminated intravascular coagulation [defibrination syndrome]	skos:exactMatch	MONDO:0000809	purpura fulminans	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	purpura fulminans
MONDO:0020387	Double outlet right ventricle	skos:exactMatch	ICD10CM:Q20.1	double outlet right ventricle with subpulmonary ventricular septal defect	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q20.1	Double outlet right ventricle	skos:exactMatch	MONDO:0020387	double outlet right ventricle with subpulmonary ventricular septal defect	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	taussig-bing syndrome
MONDO:0004431	Hemarthrosis	skos:exactMatch	ICD10CM:M25.0	hemarthrosis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:M25.0	Hemarthrosis	skos:exactMatch	MONDO:0004431	hemarthrosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemarthrosis
MONDO:0015849	Longitudinal vaginal septum	skos:exactMatch	ICD10CM:Q52.12	longitudinal vaginal septum	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q52.12	Longitudinal vaginal septum	skos:exactMatch	MONDO:0015849	longitudinal vaginal septum	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	longitudinal vaginal septum
MONDO:0021322	Malignant neoplasm of meninges	skos:exactMatch	ICD10CM:C70	malignant tumor of meninges	semapv:LexicalMatching	LEXMATCH					
ICD10CM:C70	Malignant neoplasm of meninges	skos:exactMatch	MONDO:0021322	malignant tumor of meninges	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of meninges
ICD10CM:D57.2	Sickle-cell/Hb-C disease	skos:exactMatch	MONDO:0011382	sickle cell anemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hb-s/hb-c disease
MONDO:0001853	Contact blepharoconjunctivitis	skos:exactMatch	ICD10CM:H10.53	contact blepharoconjunctivitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H10.53	Contact blepharoconjunctivitis	skos:exactMatch	MONDO:0001853	contact blepharoconjunctivitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	contact blepharoconjunctivitis
MONDO:0019640	Congenital posterior urethral valves	skos:exactMatch	ICD10CM:Q64.2	posterior urethral valve	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q64.2	Congenital posterior urethral valves	skos:exactMatch	MONDO:0019640	posterior urethral valve	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	congenital posterior urethral valves
ICD10CM:N81.81	Perineocele	skos:exactMatch	MONDO:0001559	perineocele	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	perineocele
ICD10CM:J32.1	Chronic frontal sinusitis	skos:exactMatch	MONDO:0001120	chronic frontal sinusitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic frontal sinusitis
MONDO:0005240	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	ICD10CM:N08	kidney disorder	semapv:LexicalMatching	LEXMATCH					
ICD10CM:N08	Glomerular disorders in diseases classified elsewhere	skos:exactMatch	MONDO:0005240	kidney disorder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephropathy
ICD10CM:H50.6	Mechanical strabismus	skos:exactMatch	MONDO:0004753	mechanical strabismus	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mechanical strabismus
