mondo_id	subset	ordo_id	mondo_label	ordo_label
MONDO:0018658	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:447980	19p13.3 microduplication syndrome	19p13.3 microduplication syndrome
MONDO:0018659	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:447985	partial duplication of the short arm of chromosome 19	Partial duplication of the short arm of chromosome 19
MONDO:0018660	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:448	hemophilia	Hemophilia
MONDO:0018661	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:448237	Zika virus infectious disease	Zika virus disease
MONDO:0018662	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:448242	autosomal recessive brachyolmia	Autosomal recessive brachyolmia
MONDO:0018663	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:448267	regressive spondylometaphyseal dysplasia	Regressive spondylometaphyseal dysplasia
MONDO:0018664	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:448270	ectopia cordis	Ectopia cordis
MONDO:0018666	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449	hepatoblastoma	Hepatoblastoma
MONDO:0018667	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449266	pleural empyema	Pleural empyema
MONDO:0018668	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449280	scedosporiosis	Scedosporiosis
MONDO:0018669	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449285	snakebite envenomation	Snakebite envenomation
MONDO:0018670	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449291	symptomatic form of fragile X syndrome in female carrier	Symptomatic form of fragile X syndrome in female carriers
MONDO:0018671	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:449395	IgG4-related kidney disease	IgG4-related kidney disease
MONDO:0018672	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:449400	IgG4-related aortitis	IgG4-related aortitis
MONDO:0018673	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:449427	IgG4-related pachymeningitis	IgG4-related pachymeningitis
MONDO:0018674	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:449432	IgG4-related submandibular gland disease	IgG4-related submandibular gland disease
MONDO:0018675	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:449563	IgG4-related ophthalmic disorder	IgG4-related ophthalmic disease
MONDO:0018676	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:449566	eosinophilic angiocentric fibrosis	Eosinophilic angiocentric fibrosis
MONDO:0018677	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:157769	visceral heterotaxy	Situs ambiguus
MONDO:0018677	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:450	visceral heterotaxy	Heterotaxia
MONDO:0018678	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:450322	polyclonal hyperviscosity syndrome	Polyclonal hyperviscosity syndrome
MONDO:0018679	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:451602	primary cutaneous plasmacytosis	Primary cutaneous plasmacytosis
MONDO:0018680	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:451607	cutaneous pseudolymphoma	Cutaneous pseudolymphoma
MONDO:0018681	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:453499	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome
MONDO:0018682	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:453510	congenital insensitivity to pain with severe intellectual disability	Congenital insensitivity to pain with severe intellectual disability
MONDO:0018683	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454	acquired ichthyosis	Acquired ichthyosis
MONDO:0018684	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:45452	idiopathic neonatal atrial flutter	Idiopathic neonatal atrial flutter
MONDO:0018685	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:45453	incessant infant ventricular tachycardia	Incessant infant ventricular tachycardia
MONDO:0018686	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:454700	acquired Creutzfeldt-Jakob disease	Acquired Creutzfeldt-Jakob disease
MONDO:0018687	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454706	progressive muscular atrophy	Progressive muscular atrophy
MONDO:0018688	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454710	anti-p200 pemphigoid	Anti-p200 pemphigoid
MONDO:0018689	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454714	plasma cell leukemia	Plasma cell leukemia
MONDO:0018690	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454718	Holmes-Adie syndrome	Holmes-Adie syndrome
MONDO:0018692	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454742	variably protease-sensitive prionopathy	Variably protease-sensitive prionopathy
MONDO:0018694	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454750	isolated tracheo-esophageal fistula	Isolated tracheoesophageal fistula
MONDO:0018695	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454836	avian influenza	Avian influenza
MONDO:0018696	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:454887	corticobasal syndrome	Corticobasal syndrome
MONDO:0018697	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:456298	1p35.2 microdeletion syndrome	1p35.2 microdeletion syndrome
MONDO:0018698	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:456333	hereditary neuroendocrine tumor of small intestine	Hereditary neuroendocrine tumor of small intestine
MONDO:0018699	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:457059	obsolete pseudohypoparathyroidism with Albright hereditary osteodystrophy	Pseudohypoparathyroidism with Albright hereditary osteodystrophy
MONDO:0018700	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:457062	obsolete pseudohypoparathyroidism without Albright hereditary osteodystrophy	Pseudohypoparathyroidism without Albright hereditary osteodystrophy
MONDO:0018701	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:457074	obsolete congenital nemaline myopathy	Congenital nemaline myopathy
MONDO:0018702	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457077	Castleman-Kojima disease	TAFRO syndrome
MONDO:0018703	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457083	isolated splenogonadal fusion	Isolated splenogonadal fusion
MONDO:0018705	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457205	infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome	Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome
MONDO:0018709	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457260	X-linked intellectual disability-hypotonia-movement disorder syndrome	X-linked intellectual disability-hypotonia-movement disorder syndrome
MONDO:0018710	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457359	megalencephaly-severe kyphoscoliosis-overgrowth syndrome	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome
MONDO:0018711	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:457365	intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome
MONDO:0018712	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:458758	composite hemangioendothelioma	Composite hemangioendothelioma
MONDO:0018713	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:458763	retiform hemangioendothelioma	Retiform hemangioendothelioma
MONDO:0018714	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:458768	primary intralymphatic angioendothelioma	Papillary intralymphatic angioendothelioma
MONDO:0018715	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:458775	congenital hemangioma	Congenital hemangioma
MONDO:0018716	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:458785	partially involuting congenital hemangioma	Partially involuting congenital hemangioma
MONDO:0018717	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:458792	mixed cystic lymphatic malformation	Mixed cystic lymphatic malformation
MONDO:0018719	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:458830	obsolete obsolete rare capillary malformation with associated anomalies	Rare capillary malformation with associated anomalies
MONDO:0018720	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:458833	obsolete common cystic lymphatic malformation	Common cystic lymphatic malformation
MONDO:0018721	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:458837	obsolete rare combined vascular malformation	Rare combined vascular malformation
MONDO:0018723	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:458844	obsolete rare vascular malformation of major vessels	Rare vascular malformation of major vessels
MONDO:0018724	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:459070	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome
MONDO:0018725	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:459074	corpus callosum agenesis-macrocephaly-hypertelorism syndrome	Corpus callosum agenesis-macrocephaly-hypertelorism syndrome
MONDO:0018727	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:459348	obsolete immunodeficiency due to a complement regulatory deficiency	Immunodeficiency due to a complement regulatory deficiency
MONDO:0018728	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:459526	obsolete rare genetic capillary malformation	Rare genetic capillary malformation
MONDO:0018729	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:459543	obsolete genetic vascular tumor	Rare genetic vascular tumor
MONDO:0018730	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:459548	obsolete rare genetic venous malformation	Rare genetic venous malformation
MONDO:0018731	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:459787	obsolete lethal multiple congenital anomalies/dysmorphic syndrome	Lethal multiple congenital anomalies/dysmorphic syndrome
MONDO:0018733	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:464311	intellectual disability syndrome due to a DYRK1A point mutation	Intellectual disability syndrome due to a DYRK1A point mutation
MONDO:0018734	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464318	verrucous hemangioma	Verrucous hemangioma
MONDO:0018735	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464321	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome
MONDO:0018736	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464329	kaposiform lymphangiomatosis	Kaposiform lymphangiomatosis
MONDO:0018737	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464343	catastrophic antiphospholipid syndrome	Catastrophic antiphospholipid syndrome
MONDO:0018738	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464359	benign metanephric tumor	Benign metanephric tumor
MONDO:0018739	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464370	neonatal alloimmune neutropenia	Neonatal alloimmune neutropenia
MONDO:0018740	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464453	drug-induced methemoglobinemia	Acquired methemoglobinemia
MONDO:0018741	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464458	paracetamol poisoning	Paracetamol poisoning
MONDO:0018742	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:464756	familial gastric type 1 neuroendocrine tumor	Familial gastric type 1 neuroendocrine tumor
MONDO:0018743	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:464764	obsolete immune-mediated acquired neuromuscular junction disease	Immune-mediated acquired neuromuscular junction disease
MONDO:0018744	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:46484	oligodendroglial tumor	Oligodendroglial tumor
MONDO:0018745	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:46485	obsolete superficial pemphigus	Superficial pemphigus
MONDO:0018746	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:46486	mucous membrane pemphigoid	Mucous membrane pemphigoid
MONDO:0018747	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:46487	acquired epidermolysis bullosa	Epidermolysis bullosa acquisita
MONDO:0018748	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:46488	linear IgA Dermatosis	Linear IgA dermatosis
MONDO:0018749	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:46532	hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome
MONDO:0018751	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:466084	hereditary otorhinolaryngologic disease	Genetic otorhinolaryngologic disease
MONDO:0018752	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466650	exercise-induced malignant hyperthermia	Exercise-induced malignant hyperthermia
MONDO:0018753	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:466658	obsolete rare disease with malignant hyperthermia	Rare disease with malignant hyperthermia
MONDO:0018754	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466670	cyanide poisoning	Cyanide poisoning
MONDO:0018755	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466677	scorpion envenomation	Scorpion envenomation
MONDO:0018756	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466682	euthyroid Graves orbitopathy	Euthyroid Graves orbitopathy
MONDO:0018757	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466695	supratip dysplasia	Supratip dysplasia
MONDO:0018758	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466729	obsolete familial patent arterial duct	Familial patent arterial duct
MONDO:0018759	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466921	childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome	Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome
MONDO:0018760	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466943	DeSanto-Shinawi syndrome	WAC-related facial dysmorphism-developmental delay-behavioral abnormalities syndrome
MONDO:0018761	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:466962	SMARCA4-deficient sarcoma of thorax	SMARCA4-deficient sarcoma of thorax
MONDO:0018762	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:467	non-acquired combined pituitary hormone deficiency	Non-acquired combined pituitary hormone deficiency
MONDO:0018763	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:467166	tubulinopathy-associated dysgyria	Tubulinopathy-associated dysgyria
MONDO:0018764	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:468631	microcephalic primordial dwarfism due to RTTN deficiency	Microcephalic cortical malformations-short stature due to RTTN deficiency
MONDO:0018765	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:468635	cryptogenic multifocal ulcerous stenosing enteritis	Cryptogenic multifocal ulcerous stenosing enteritis
MONDO:0018766	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:468641	chronic enteropathy associated with SLCO2A1 gene	Chronic enteropathy associated with SLCO2A1 gene
MONDO:0018767	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:468726	severe primary trimethylaminuria	Severe primary trimethylaminuria
MONDO:0018768	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:47045	familial cold autoinflammatory syndrome	Familial cold urticaria
MONDO:0018769	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:472	isosporiasis	Isosporiasis
MONDO:0018770	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:474	Jeune syndrome	Jeune syndrome
MONDO:0018771	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:474347	obsolete congenital anomaly of ventricular septum	Rare congenital anomaly of ventricular septum
MONDO:0018772	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:475	Joubert syndrome	Joubert syndrome
MONDO:0018773	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:476093	autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome	Autosomal dominant distal axonal motor neuropathy-myofibrillar myopathy syndrome
MONDO:0018775	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:476109	obsolete axonal hereditary motor and sensory neuropathy	Axonal hereditary motor and sensory neuropathy
