term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:599082	CHD3-related developmental delay-speech delay-intellectual disability-abnormalities of vision-facial dysmorphism syndrome	True	False	True	True
Orphanet:138	CHARGE syndrome	True	False	True	True
Orphanet:1401	CHAND syndrome	True	False	True	True
Orphanet:325004	CANDLE syndrome	True	False	True	True
Orphanet:83472	CAMOS syndrome	True	False	True	True
Orphanet:1317	CAMFAK syndrome	True	False	True	True
Orphanet:329918	C3 glomerulopathy	True	False	True	True
Orphanet:329931	C3 glomerulonephritis	True	False	True	True
Orphanet:497623	C12ORF65-related combined oxidative phosphorylation defect	True	False	True	True
Orphanet:1308	C syndrome	True	False	True	True
Orphanet:1262	Böök syndrome	True	False	True	True
Orphanet:1306	Buschke-Ollendorff syndrome	True	False	True	True
Orphanet:1200	Burn-McKeown syndrome	True	False	True	True
Orphanet:538869	Bullous pyoderma gangrenosum	True	False	True	True
Orphanet:280785	Bullous diffuse cutaneous mastocytosis	True	False	True	True
Orphanet:206704	Bulbospinal muscular atrophy of childhood	True	False	True	True
Orphanet:206707	Bulbospinal muscular atrophy of adult	True	False	True	True
Orphanet:206701	Bulbospinal muscular atrophy	True	False	True	True
Orphanet:2771	Bruck syndrome	True	False	True	True
Orphanet:70589	Bronchopulmonary dysplasia	True	False	True	True
Orphanet:2357	Bronchogenic cyst	True	False	True	True
Orphanet:99990	Brill-Zinsser disease	True	False	True	True
Orphanet:1299	Branchioskeletogenital syndrome	True	False	True	True
Orphanet:52429	Branchiootic syndrome	True	False	True	True
Orphanet:50815	Branchiogenic deafness syndrome	True	False	True	True
Orphanet:1297	Branchio-oculo-facial syndrome	True	False	True	True
Orphanet:139036	Branchial arch or oral-acral syndrome	True	False	True	True
Orphanet:500150	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	True	False	True	True
Orphanet:75389	Brain malformation-congenital heart disease-postaxial polydactyly syndrome	True	False	True	True
Orphanet:102005	Brain inflammatory disease	True	False	True	True
Orphanet:3323	Braddock-Carey syndrome	True	False	True	True
Orphanet:52047	Braddock syndrome	True	False	True	True
Orphanet:1295	Brachytelephalangy-dysmorphism-Kallmann syndrome	True	False	True	True
Orphanet:79345	Brachytelephalangic chondrodysplasia punctata	True	False	True	True
Orphanet:2899	Brachyolmia-amelogenesis imperfecta syndrome	True	False	True	True
Orphanet:93302	Brachyolmia, Maroteaux type	True	False	True	True
Orphanet:93303	Brachyolmia type 1, Toledo type	True	False	True	True
Orphanet:93301	Brachyolmia type 1, Hobaek type	True	False	True	True
Orphanet:1293	Brachyolmia	True	False	True	True
Orphanet:1292	Brachymorphism-onychodysplasia-dysphalangism syndrome	True	False	True	True
Orphanet:93409	Brachydactyly-syndactyly, Zhao type	True	False	True	True
Orphanet:166035	Brachydactyly-short stature-retinitis pigmentosa syndrome	True	False	True	True
Orphanet:1278	Brachydactyly-preaxial hallux varus syndrome	True	False	True	True
Orphanet:1246	Brachydactyly-nystagmus-cerebellar ataxia syndrome	True	False	True	True
Orphanet:1277	Brachydactyly-mesomelia-intellectual disability-heart defects syndrome	True	False	True	True
Orphanet:2946	Brachydactyly-long thumb syndrome	True	False	True	True
Orphanet:1275	Brachydactyly-elbow wrist dysplasia syndrome	True	False	True	True
Orphanet:1276	Brachydactyly-arterial hypertension syndrome	True	False	True	True
Orphanet:93387	Brachydactyly type E	True	False	True	True
Orphanet:93384	Brachydactyly type C	True	False	True	True
Orphanet:140908	Brachydactyly type B2	True	False	True	True
Orphanet:572385	Brachydactyly type B1	True	False	True	True
Orphanet:93383	Brachydactyly type B	True	False	True	True
Orphanet:93397	Brachydactyly type A7	True	False	True	True
Orphanet:93382	Brachydactyly type A6	True	False	True	True
Orphanet:93394	Brachydactyly type A4	True	False	True	True
Orphanet:93396	Brachydactyly type A2	True	False	True	True
Orphanet:93388	Brachydactyly type A1	True	False	True	True
Orphanet:1270	Bowen-Conradi syndrome	True	False	True	True
Orphanet:69737	Bosley-Salih-Alorainy syndrome	True	False	True	True
Orphanet:127	Borjeson-Forssman-Lehmann syndrome	True	False	True	True
Orphanet:1261	Bonnemann-Meinecke-Reich syndrome	True	False	True	True
Orphanet:223727	Bone sarcoma	True	False	True	True
Orphanet:1842	Bone dysplasia, lethal Holmgren type	True	False	True	True
Orphanet:97297	Bohring-Opitz syndrome	True	False	True	True
Orphanet:217008	Bockenheimer syndrome	True	False	True	True
Orphanet:1059	Blue rubber bleb nevus	True	False	True	True
Orphanet:2768	Blount disease	True	False	True	True
Orphanet:50945	Blomstrand lethal chondrodysplasia	True	False	True	True
Orphanet:171844	Blindness-scoliosis-arachnodactyly syndrome	True	False	True	True
Orphanet:2057	Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome	True	False	True	True
Orphanet:572361	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	True	False	True	True
Orphanet:572354	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	True	False	True	True
Orphanet:572333	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	True	False	True	True
Orphanet:126	Blepharophimosis-ptosis-epicanthus inversus syndrome	True	False	True	True
Orphanet:597746	Blepharophimosis-intellectual disability syndrome/genitopatellar overlap syndrome	True	False	True	True
Orphanet:293725	Blepharophimosis-intellectual disability syndrome, Verloes type	True	False	True	True
Orphanet:3047	Blepharophimosis-intellectual disability syndrome, SBBYS type	True	False	True	True
Orphanet:2728	Blepharophimosis-intellectual disability syndrome, Ohdo type	True	False	True	True
Orphanet:293707	Blepharophimosis-intellectual disability syndrome, MKB type	True	False	True	True
Orphanet:329255	Blepharophimosis-intellectual disability syndrome due to UBE3B deficiency	True	False	True	True
Orphanet:293642	Blepharophimosis-intellectual disability syndrome	True	False	True	True
Orphanet:1252	Blepharonasofacial malformation syndrome	True	False	True	True
Orphanet:1997	Blepharo-cheilo-odontic syndrome	True	False	True	True
Orphanet:177929	Bleeding disorder in hemophilia B carriers	True	False	True	True
Orphanet:177926	Bleeding disorder in hemophilia A carriers	True	False	True	True
Orphanet:98886	Bleeding diathesis due to integrin alpha2-beta1 deficiency	True	False	True	True
Orphanet:98885	Bleeding diathesis due to glycoprotein VI deficiency	True	False	True	True
Orphanet:98922	Blake pouch cyst	True	False	True	True
Orphanet:93930	Bladder exstrophy	True	False	True	True
Orphanet:122	Birt-Hogg-Dubé syndrome	True	False	True	True
Orphanet:364198	Bipartite talus	True	False	True	True
Orphanet:447874	Biological anomaly without phenotypic characterization	True	False	True	True
Orphanet:377790	Biological anomaly	True	False	True	True
Orphanet:415286	Bilirubin encephalopathy	True	False	True	True
Orphanet:244283	Biliary atresia with splenic malformation syndrome	True	False	True	True
Orphanet:498345	Biliary atresia and associated disorders	True	False	True	True
Orphanet:163631	Bile acid synthesis defect with cholestasis and malabsorption	True	False	True	True
Orphanet:268940	Bilateral polymicrogyria	True	False	True	True
Orphanet:98889	Bilateral perisylvian polymicrogyria	True	False	True	True
Orphanet:208441	Bilateral parasagittal parieto-occipital polymicrogyria	True	False	True	True
Orphanet:97364	Bilateral multicystic dysplastic kidney	True	False	True	True
Orphanet:140963	Bilateral microtia-deafness-cleft palate syndrome	True	False	True	True
Orphanet:319205	Bilateral massive adrenal hemorrhage	True	False	True	True
Orphanet:208447	Bilateral generalized polymicrogyria	True	False	True	True
Orphanet:101070	Bilateral frontoparietal polymicrogyria	True	False	True	True
Orphanet:208444	Bilateral frontal polymicrogyria	True	False	True	True
Orphanet:99771	Bifid uvula	True	False	True	True
Orphanet:2695	Bifid nose	True	False	True	True
Orphanet:180134	Bicornuate uterus	True	False	True	True
Orphanet:180111	Bicervical bicornuate uterus with patent cervix and vagina	True	False	True	True
Orphanet:180106	Bicervical bicornuate uterus and blind hemivagina	True	False	True	True
Orphanet:231386	Beta-thalassemia with other manifestations	True	False	True	True
Orphanet:231214	Beta-thalassemia major	True	False	True	True
Orphanet:231222	Beta-thalassemia intermedia	True	False	True	True
Orphanet:231230	Beta-thalassemia associated with another hemoglobin anomaly	True	False	True	True
Orphanet:275749	Beta-thalassemia and related diseases	True	False	True	True
Orphanet:1035	Beta-mercaptolactate cysteine disulfiduria	True	False	True	True
Orphanet:99961	Benign recurrent intrahepatic cholestasis type 2	True	False	True	True
Orphanet:99960	Benign recurrent intrahepatic cholestasis type 1	True	False	True	True
Orphanet:252131	Benign peripheral nerve sheath tumor	True	False	True	True
Orphanet:166311	Benign partial infantile seizures	True	False	True	True
Orphanet:166295	Benign non-familial infantile seizures	True	False	True	True
Orphanet:98815	Benign childhood occipital epilepsy, Panayiotopoulos type	True	False	True	True
Orphanet:98816	Benign childhood occipital epilepsy, Gastaut type	True	False	True	True
Orphanet:1241	Bencze syndrome	True	False	True	True
Orphanet:1237	Beemer-Ertbruggen syndrome	True	False	True	True
Orphanet:96193	Beckwith-Wiedemann syndrome due to paternal uniparental disomy of chromosome 11	True	False	True	True
Orphanet:231117	Beckwith-Wiedemann syndrome due to imprinting defect of 11p15	True	False	True	True
Orphanet:238613	Beckwith-Wiedemann syndrome due to NSD1 mutation	True	False	True	True
Orphanet:231120	Beckwith-Wiedemann syndrome due to CDKN1C mutation	True	False	True	True
Orphanet:231130	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	True	False	True	True
Orphanet:96076	Beckwith-Wiedemann syndrome due to 11p15 microduplication	True	False	True	True
Orphanet:231127	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	True	False	True	True
Orphanet:116	Beckwith-Wiedemann syndrome	True	False	True	True
Orphanet:464738	Basel-Vanagaite-Smirin-Yosef syndrome	True	False	True	True
Orphanet:268829	Basal encephalocele	True	False	True	True
Orphanet:263417	Bartter syndrome with hypocalcemia	True	False	True	True
Orphanet:89938	Bartter syndrome type 4	True	False	True	True
Orphanet:93605	Bartter syndrome type 3	True	False	True	True
Orphanet:1234	Bartsocas-Papas syndrome	True	False	True	True
Orphanet:443084	Baroreflex failure	True	False	True	True
Orphanet:1231	Barber-Say syndrome	True	False	True	True
Orphanet:2995	Baraitser-Winter cerebrofrontofacial syndrome	True	False	True	True
Orphanet:109	Bannayan-Riley-Ruvalcaba syndrome	True	False	True	True
Orphanet:1228	Banki syndrome	True	False	True	True
Orphanet:1227	Bangstad syndrome	True	False	True	True
Orphanet:1226	Bamforth-Lazarus syndrome	True	False	True	True
Orphanet:1225	Baller-Gerold syndrome	True	False	True	True
Orphanet:85284	BRESEK syndrome	True	False	True	True
Orphanet:107	BOR syndrome	True	False	True	True
Orphanet:217266	BNAR syndrome	True	False	True	True
Orphanet:1245	BIDS syndrome	True	False	True	True
Orphanet:363454	BICD2-related autosomal dominant childhood-onset proximal spinal muscular atrophy	True	False	True	True
Orphanet:75496	B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome	True	False	True	True
Orphanet:536467	B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome	True	False	True	True
Orphanet:585956	B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3)	True	False	True	True
Orphanet:585877	B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality	True	False	True	True
Orphanet:171915	B-cell non-Hodgkin lymphoma	True	False	True	True
Orphanet:99121	Azygos continuation of the inferior vena cava	True	False	True	True
Orphanet:1272	Aymé-Gripp syndrome	True	False	True	True
Orphanet:476109	Axonal hereditary motor and sensory neuropathy	True	False	True	True
Orphanet:1834	Axial mesodermal dysplasia spectrum	True	False	True	True
Orphanet:782	Axenfeld-Rieger syndrome	True	False	True	True
Orphanet:98978	Axenfeld anomaly	True	False	True	True
Orphanet:399388	Avascular necrosis of genetic origin	True	False	True	True
Orphanet:399164	Avascular necrosis	True	False	True	True
Orphanet:98152	Autosomal uniparental disomy	True	False	True	True
Orphanet:98130	Autosomal trisomy	True	False	True	True
Orphanet:168629	Autosomal thrombocytopenia with normal platelets	True	False	True	True
Orphanet:98099	Autosomal recessive syndromic cerebellar ataxia	True	False	True	True
Orphanet:401979	Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type	True	False	True	True
Orphanet:2311	Autosomal recessive spondylocostal dysostosis	True	False	True	True
Orphanet:401825	Autosomal recessive spastic paraplegia type 68	True	False	True	True
Orphanet:316240	Autosomal recessive spastic ataxia	True	False	True	True
Orphanet:439849	Autosomal recessive severe congenital neutropenia	True	False	True	True
Orphanet:100982	Autosomal recessive pure spastic paraplegia	True	False	True	True
Orphanet:93607	Autosomal recessive proximal renal tubular acidosis	True	False	True	True
Orphanet:2512	Autosomal recessive primary microcephaly	True	False	True	True
Orphanet:93329	Autosomal recessive omodysplasia	True	False	True	True
Orphanet:90636	Autosomal recessive non-syndromic sensorineural deafness type DFNB	True	False	True	True
Orphanet:88616	Autosomal recessive non-syndromic intellectual disability	True	False	True	True
Orphanet:2990	Autosomal recessive multiple pterygium syndrome	True	False	True	True
Orphanet:98096	Autosomal recessive metabolic cerebellar ataxia	True	False	True	True
Orphanet:319539	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency	True	False	True	True
Orphanet:319535	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency	True	False	True	True
Orphanet:667	Autosomal recessive malignant osteopetrosis	True	False	True	True
Orphanet:102015	Autosomal recessive limb-girdle muscular dystrophy	True	False	True	True
Orphanet:98356	Autosomal recessive isolated diffuse palmoplantar keratoderma	True	False	True	True
Orphanet:268337	Autosomal recessive intermediate Charcot-Marie-Tooth disease	True	False	True	True
Orphanet:248	Autosomal recessive hypohidrotic ectodermal dysplasia	True	False	True	True
