mondo_id	ordo_id	subset	mondo_label	ordo_label
MONDO:0019524	Orphanet:89938	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Bartter syndrome type 4	Bartter syndrome type 4
MONDO:0019525	Orphanet:9	http://purl.obolibrary.org/obo/mondo#ordo_disease	tetrasomy X	Tetrasomy X
MONDO:0019526	Orphanet:90000	http://purl.obolibrary.org/obo/mondo#ordo_disease	erythema elevatum diutinum	Erythema elevatum diutinum
MONDO:0019527	Orphanet:90002	http://purl.obolibrary.org/obo/mondo#ordo_disease	undifferentiated connective tissue syndrome	Undifferentiated connective tissue syndrome
MONDO:0019528	Orphanet:90003	http://purl.obolibrary.org/obo/mondo#ordo_disease	inflammatory pseudotumor of the liver	Inflammatory pseudotumor of the liver
MONDO:0019529	Orphanet:90021	http://purl.obolibrary.org/obo/mondo#ordo_disease	radiation myelitis	Radiation myelitis
MONDO:0019530	Orphanet:90025	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	non-syndromic syndactyly	Non-syndromic syndactyly
MONDO:0019531	Orphanet:90030	http://purl.obolibrary.org/obo/mondo#ordo_disease	hemolytic anemia due to glutathione reductase deficiency	Hemolytic anemia due to glutathione reductase deficiency
MONDO:0019532	Orphanet:90033	http://purl.obolibrary.org/obo/mondo#ordo_disease	autoimmune hemolytic anemia, warm type	Autoimmune hemolytic anemia, warm type
MONDO:0019533	Orphanet:90035	http://purl.obolibrary.org/obo/mondo#ordo_disease	paroxysmal cold hemoglobinuria	Paroxysmal cold hemoglobinuria
MONDO:0019534	Orphanet:90036	http://purl.obolibrary.org/obo/mondo#ordo_disease	mixed-type autoimmune hemolytic anemia	Mixed-type autoimmune hemolytic anemia
MONDO:0019535	Orphanet:90037	http://purl.obolibrary.org/obo/mondo#ordo_disease	drug-induced autoimmune hemolytic anemia	Drug-induced autoimmune hemolytic anemia
MONDO:0019536	Orphanet:90038	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Shiga toxin-associated hemolytic uremic syndrome	Shiga toxin-associated hemolytic uremic syndrome
MONDO:0019537	Orphanet:90039	http://purl.obolibrary.org/obo/mondo#ordo_disease	hemoglobin D disease	Hemoglobin D disease
MONDO:0019538	Orphanet:90041	http://purl.obolibrary.org/obo/mondo#ordo_disease	Gaisbock syndrome	Gaisböck syndrome
MONDO:0019540	Orphanet:90060	http://purl.obolibrary.org/obo/mondo#ordo_disease	diffuse alveolar hemorrhage	Diffuse alveolar hemorrhage
MONDO:0019541	Orphanet:90061	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete non-infectious posterior uveitis	Non-infectious posterior uveitis
MONDO:0019542	Orphanet:90062	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute liver failure	Acute liver failure
MONDO:0019543	Orphanet:90065	http://purl.obolibrary.org/obo/mondo#ordo_disease	acquired aneurysmal subarachnoid hemorrhage	Acquired aneurysmal subarachnoid hemorrhage
MONDO:0019544	Orphanet:90068	http://purl.obolibrary.org/obo/mondo#ordo_disease	cocaine intoxication	Cocaine intoxication
MONDO:0019545	Orphanet:90069	http://purl.obolibrary.org/obo/mondo#ordo_disease	systemic monochloroacetate poisoning	Systemic monochloroacetate poisoning
MONDO:0019546	Orphanet:90077	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete other acquired skin disease	Other acquired skin disease
MONDO:0019547	Orphanet:901	http://purl.obolibrary.org/obo/mondo#ordo_disease	Wells syndrome	Wells syndrome
MONDO:0019548	Orphanet:90114	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	autosomal dominant intermediate Charcot-Marie-Tooth disease	Autosomal dominant intermediate Charcot-Marie-Tooth disease
MONDO:0019549	Orphanet:90118	http://purl.obolibrary.org/obo/mondo#ordo_disease	severe early-onset axonal neuropathy due to MFN2 deficiency	Severe early-onset axonal neuropathy due to MFN2 deficiency
MONDO:0019550	Orphanet:90119	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary motor and sensory neuropathy with acrodystrophy	Hereditary motor and sensory neuropathy with acrodystrophy
MONDO:0019551	Orphanet:90120	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary motor and sensory neuropathy type 6	Hereditary motor and sensory neuropathy type 6
MONDO:0019552	Orphanet:90156	http://purl.obolibrary.org/obo/mondo#ordo_disease	centrifugal lipodystrophy	Centrifugal lipodystrophy
MONDO:0019553	Orphanet:90157	http://purl.obolibrary.org/obo/mondo#ordo_disease	drug-induced localized lipodystrophy	Drug-induced localized lipodystrophy
MONDO:0019554	Orphanet:90158	http://purl.obolibrary.org/obo/mondo#ordo_disease	idiopathic localized lipodystrophy	Idiopathic localized lipodystrophy
MONDO:0019555	Orphanet:90159	http://purl.obolibrary.org/obo/mondo#ordo_disease	panniculitis and localized lipodystrophy	Panniculitis-induced localized lipodystrophy
MONDO:0019556	Orphanet:90160	http://purl.obolibrary.org/obo/mondo#ordo_disease	pressure-induced localized lipoatrophy	Pressure-induced localized lipoatrophy
MONDO:0019557	Orphanet:90280	http://purl.obolibrary.org/obo/mondo#ordo_disease	chilblain lupus	Chilblain lupus
MONDO:0019558	Orphanet:90281	http://purl.obolibrary.org/obo/mondo#ordo_disease	discoid lupus erythematosus	Discoid lupus erythematosus
MONDO:0019559	Orphanet:90282	http://purl.obolibrary.org/obo/mondo#ordo_disease	hypertrophic or verrucous lupus erythematosus	Hypertrophic or verrucous lupus erythematosus
MONDO:0019560	Orphanet:90283	http://purl.obolibrary.org/obo/mondo#ordo_disease	lupus erythematosus tumidus	Lupus erythematosus tumidus
MONDO:0019561	Orphanet:90285	http://purl.obolibrary.org/obo/mondo#ordo_disease	lupus erythematosus panniculitis	Lupus erythematosus panniculitis
MONDO:0019562	Orphanet:90289	http://purl.obolibrary.org/obo/mondo#ordo_disease	localized scleroderma	Localized scleroderma
MONDO:0019565	Orphanet:903	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary von Willebrand disease	Von Willebrand disease
MONDO:0019569	Orphanet:90321	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Cockayne syndrome type 1	Cockayne syndrome type 1
MONDO:0019570	Orphanet:90322	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Cockayne syndrome type 2	Cockayne syndrome type 2
MONDO:0019571	Orphanet:90348	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal dominant cutis laxa	Autosomal dominant cutis laxa
MONDO:0019572	Orphanet:90349	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive cutis laxa type 1	Autosomal recessive cutis laxa type 1
MONDO:0019573	Orphanet:90350	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	autosomal recessive cutis laxa type 2	Autosomal recessive cutis laxa type 2
MONDO:0019574	Orphanet:90363	http://purl.obolibrary.org/obo/mondo#ordo_disease	secondary intestinal lymphangiectasia	Secondary intestinal lymphangiectasia
MONDO:0019575	Orphanet:90368	http://purl.obolibrary.org/obo/mondo#ordo_disease	hypotrichosis simplex of the scalp	Hypotrichosis simplex of the scalp
MONDO:0019576	Orphanet:90389	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	telangiectasia macularis eruptiva perstans	Telangiectasia macularis eruptiva perstans
MONDO:0019577	Orphanet:90390	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	anonychia-onychodystrophy syndrome	Anonychia-onychodystrophy syndrome
MONDO:0019578	Orphanet:90393	http://purl.obolibrary.org/obo/mondo#ordo_disease	nodular lichen myxedematosus	Nodular lichen myxedematosus
MONDO:0019579	Orphanet:90394	http://purl.obolibrary.org/obo/mondo#ordo_disease	discrete papular lichen myxedematosus	Discrete papular lichen myxedematosus
MONDO:0019580	Orphanet:90395	http://purl.obolibrary.org/obo/mondo#ordo_disease	papular mucinosis of infancy	Papular mucinosis of infancy
MONDO:0019581	Orphanet:90396	http://purl.obolibrary.org/obo/mondo#ordo_disease	acral persistent papular mucinosis	Acral persistent papular mucinosis
MONDO:0019582	Orphanet:90397	http://purl.obolibrary.org/obo/mondo#ordo_disease	self-healing papular mucinosis	Self-healing papular mucinosis
MONDO:0019583	Orphanet:90398	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	localized lichen myxedematosus with mixed features of different subtypes	Localized lichen myxedematosus with mixed features of different subtypes
MONDO:0019584	Orphanet:90399	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms	Localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms
MONDO:0019585	Orphanet:90400	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	scleromyxedema without monoclonal gammopathy	Scleromyxedema without monoclonal gammopathy
MONDO:0019586	Orphanet:90625	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	X-linked nonsyndromic hearing loss	Rare X-linked non-syndromic sensorineural deafness type DFN
MONDO:0019587	Orphanet:90635	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	autosomal dominant nonsyndromic hearing loss	Rare autosomal dominant non-syndromic sensorineural deafness type DFNA
MONDO:0019588	Orphanet:90636	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	hearing loss, autosomal recessive	Rare autosomal recessive non-syndromic sensorineural deafness type DFNB
MONDO:0019589	Orphanet:90642	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete syndromic genetic hearing loss	Syndromic genetic deafness
MONDO:0019590	Orphanet:90692	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare endocrine growth disease	Rare endocrine growth disease
MONDO:0019591	Orphanet:90695	http://purl.obolibrary.org/obo/mondo#ordo_disease	panhypopituitarism	Non-acquired panhypopituitarism
MONDO:0019593	Orphanet:90776	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete 46,XX disorder of sex development induced by fetal androgens excess	46,XX difference of sex development induced by fetal androgens excess
MONDO:0019594	Orphanet:90783	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete 46,XY disorder of sex development due to a testosterone synthesis defect	46,XY difference of sex development due to a testosterone synthesis defect
MONDO:0019595	Orphanet:90786	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete 46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect	46,XY difference of sex development due to adrenal and testicular steroidogenesis defect
MONDO:0019596	Orphanet:90787	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete 46,XY disorder of sex development due to testicular steroidogenesis defect	46,XY difference of sex development due to testicular steroidogenesis defect
MONDO:0019597	Orphanet:90796	http://purl.obolibrary.org/obo/mondo#ordo_disease	obsolete 46,XY disorder of sex development due to isolated 17,20-lyase deficiency	46,XY difference of sex development due to isolated 17,20-lyase deficiency
MONDO:0019599	Orphanet:90970	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete primary lipodystrophy	Primary lipodystrophy
MONDO:0019600	Orphanet:910	http://purl.obolibrary.org/obo/mondo#ordo_disease	xeroderma pigmentosum	Xeroderma pigmentosum
MONDO:0019601	Orphanet:91024	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete autosomal recessive axonal hereditary motor and sensory neuropathy	Autosomal recessive axonal hereditary motor and sensory neuropathy
MONDO:0019602	Orphanet:91088	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete other inborn metabolic disease	Other metabolic disease
MONDO:0019604	Orphanet:91136	http://purl.obolibrary.org/obo/mondo#ordo_disease	acquired monoclonal Ig light chain-associated Fanconi syndrome	Acquired monoclonal Ig light chain-associated Fanconi syndrome
MONDO:0019605	Orphanet:91137	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	immunotactoid or fibrillary glomerulopathy	Immunotactoid or fibrillary glomerulopathy
MONDO:0019606	Orphanet:91139	http://purl.obolibrary.org/obo/mondo#ordo_disease	simple cryoglobulinemia	Simple cryoglobulinemia
MONDO:0019607	Orphanet:91140	http://purl.obolibrary.org/obo/mondo#ordo_disease	unspecified juvenile idiopathic arthritis	Unspecified juvenile idiopathic arthritis
MONDO:0019608	Orphanet:91144	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete 46,XX disorder of sex development induced by maternal-derived androgen	46,XX difference of sex development induced by maternal-derived androgen
MONDO:0019609	Orphanet:912	http://purl.obolibrary.org/obo/mondo#ordo_disease	Zellweger spectrum disorders	Zellweger syndrome
MONDO:0019610	Orphanet:913	http://purl.obolibrary.org/obo/mondo#ordo_disease	Zollinger-Ellison syndrome	Zollinger-Ellison syndrome
MONDO:0019611	Orphanet:91347	http://purl.obolibrary.org/obo/mondo#ordo_disease	TSH-secreting pituitary adenoma	TSH-secreting pituitary adenoma
MONDO:0019612	Orphanet:91348	http://purl.obolibrary.org/obo/mondo#ordo_disease	functioning gonadotropic adenoma	Functioning gonadotropic adenoma
MONDO:0019613	Orphanet:91349	http://purl.obolibrary.org/obo/mondo#ordo_disease	non-functioning pituitary adenoma	Non-functioning pituitary adenoma
MONDO:0019614	Orphanet:91350	http://purl.obolibrary.org/obo/mondo#ordo_disease	pituitary deficiency due to Rathke's pouch cysts	Pituitary deficiency due to Rathke cleft cysts
MONDO:0019615	Orphanet:91351	http://purl.obolibrary.org/obo/mondo#ordo_disease	pituitary dermoid and epidermoid cysts	Pituitary dermoid and epidermoid cysts
MONDO:0019617	Orphanet:91354	http://purl.obolibrary.org/obo/mondo#ordo_disease	pituitary deficiency due to empty sella turcica syndrome	Pituitary deficiency due to empty sella turcica syndrome
MONDO:0019618	Orphanet:91355	http://purl.obolibrary.org/obo/mondo#ordo_disease	Sheehan syndrome	Sheehan syndrome
MONDO:0019619	Orphanet:91357	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete duplication of the esophagus	Duplication of the esophagus
MONDO:0019620	Orphanet:91358	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital esophageal diverticulum	Congenital esophageal diverticulum
MONDO:0019621	Orphanet:91359	http://purl.obolibrary.org/obo/mondo#ordo_disease	chronic pneumonitis of infancy	Chronic pneumonitis of infancy
MONDO:0019622	Orphanet:91364	http://purl.obolibrary.org/obo/mondo#ordo_disease	non-specific interstitial pneumonia	Non-specific interstitial pneumonia
MONDO:0019623	Orphanet:91378	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	hereditary angioedema	Hereditary angioedema
MONDO:0019624	Orphanet:91385	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	acquired angioedema	Acquired angioedema
MONDO:0019625	Orphanet:91387	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial thoracic aortic aneurysm and aortic dissection	Familial thoracic aortic aneurysm and aortic dissection
MONDO:0019626	Orphanet:91397	http://purl.obolibrary.org/obo/mondo#ordo_disease	isolated ankyloblepharon filiforme adnatum	Isolated ankyloblepharon filiforme adnatum
MONDO:0019627	Orphanet:91416	http://purl.obolibrary.org/obo/mondo#ordo_disease	isolated congenital alacrima	Isolated congenital alacrima
MONDO:0019628	Orphanet:91483	http://purl.obolibrary.org/obo/mondo#ordo_disease	Rieger anomaly	Rieger anomaly
MONDO:0019629	Orphanet:91490	http://purl.obolibrary.org/obo/mondo#ordo_disease	sclerocornea	Isolated congenital sclerocornea
MONDO:0019630	Orphanet:91491	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital ectropion uveae	Congenital ectropion uveae
MONDO:0019631	Orphanet:91495	http://purl.obolibrary.org/obo/mondo#ordo_disease	persistent hyperplastic primary vitreous	Persistent hyperplastic primary vitreous
MONDO:0019632	Orphanet:91546	http://purl.obolibrary.org/obo/mondo#ordo_disease	Lyme disease	Lyme disease
MONDO:0019633	Orphanet:91547	http://purl.obolibrary.org/obo/mondo#ordo_disease	relapsing fever	Relapsing fever
MONDO:0019634	Orphanet:922	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial nasal acilia	Familial nasal acilia
MONDO:0019635	Orphanet:930	http://purl.obolibrary.org/obo/mondo#ordo_disease	idiopathic achalasia	Idiopathic achalasia
MONDO:0019636	Orphanet:93100	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	renal agenesis, unilateral	Renal agenesis, unilateral
MONDO:0019637	Orphanet:93101	http://purl.obolibrary.org/obo/mondo#ordo_disease	renal hypoplasia	Renal hypoplasia
MONDO:0019638	Orphanet:93108	http://purl.obolibrary.org/obo/mondo#ordo_disease	renal dysplasia	Renal dysplasia
MONDO:0019639	Orphanet:93109	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital megacalycosis	Congenital megacalycosis
MONDO:0019640	Orphanet:93110	http://purl.obolibrary.org/obo/mondo#ordo_disease	posterior urethral valve	Posterior urethral valve
MONDO:0019641	Orphanet:93126	http://purl.obolibrary.org/obo/mondo#ordo_disease	Pauci-immune glomerulonephritis	Pauci-immune glomerulonephritis
MONDO:0019642	Orphanet:93160	http://purl.obolibrary.org/obo/mondo#ordo_disease	vitamin D-dependent rickets, type 2	Hypocalcemic vitamin D-resistant rickets
MONDO:0019643	Orphanet:93164	http://purl.obolibrary.org/obo/mondo#ordo_disease	transient pseudohypoaldosteronism	Transient pseudohypoaldosteronism
MONDO:0019644	Orphanet:93172	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	renal dysplasia, unilateral	Renal dysplasia, unilateral
MONDO:0019645	Orphanet:93173	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	renal dysplasia, bilateral	Renal dysplasia, bilateral
MONDO:0019646	Orphanet:93176	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	unilateral congenital megacalycosis	Unilateral congenital megacalycosis
MONDO:0019647	Orphanet:93177	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	congenital bilateral megacalycosis	Congenital bilateral megacalycosis
MONDO:0019648	Orphanet:932	http://purl.obolibrary.org/obo/mondo#ordo_disease	achondrogenesis	Achondrogenesis
MONDO:0019659	Orphanet:93258	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Pfeiffer syndrome type 1	Pfeiffer syndrome type 1
